alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.047198,0.3000,-4.477000,-2.778000,-2.141900,-0.067420,-2.024000,-4.157000,22.488593,-16.197517
-1.047198,0.5000,-4.856000,-3.276000,-1.922000,-0.071760,-2.074000,-4.259000,22.935501,-16.495455
-1.047198,0.7000,-5.609000,-4.273000,-1.571200,-0.080790,-2.158000,-4.433000,23.720453,-17.228841
-1.047198,0.9000,-6.826000,-5.740000,-0.588100,-0.103600,-2.082000,-4.276000,22.076064,-19.904554
-1.047198,1.1000,-23.374000,-0.208000,2.060400,-0.138300,-2.082000,-4.276000,-5.613840,-31.604352
-1.047198,1.3000,-21.808000,0.827000,1.517100,-0.110300,-2.082000,-4.276000,-5.323924,-27.226954
-1.047198,1.6000,-20.459000,0.993000,1.502600,-0.094720,-2.082000,-4.276000,-4.128161,-24.929394
-1.047198,2.0000,-22.666000,-0.582000,3.244000,-0.080170,-2.082000,-4.276000,-3.075637,-24.150171
-1.047198,2.5000,-22.465000,-0.548000,3.257100,-0.066040,-2.082000,-4.276000,-2.099890,-20.844205
-1.047198,3.0000,-22.325000,-0.477000,3.348400,-0.056810,-2.082000,-4.276000,-1.536100,-18.363297
-0.959931,0.3000,-5.312000,-3.428000,-0.746200,-0.067420,-2.507000,-3.638000,12.639449,-11.550829
-0.959931,0.5000,-5.755000,-3.872000,-0.507800,-0.071760,-2.568000,-3.727000,12.662367,-11.092463
-0.959931,0.7000,-6.654000,-4.793000,-0.117100,-0.080790,-2.673000,-3.879000,12.977494,-11.103922
-0.959931,0.9000,-8.175000,-6.216000,0.761100,-0.103600,-2.578000,-3.742000,11.923252,-12.163894
-0.959931,1.1000,-22.693000,-1.498000,2.569200,-0.138300,-2.578000,-3.742000,-5.613840,-22.597455
-0.959931,1.3000,-21.011000,-0.254000,1.816500,-0.110300,-2.578000,-3.742000,-5.323924,-19.893095
-0.959931,1.6000,-19.816000,0.125000,1.779500,-0.094720,-2.578000,-3.742000,-4.128161,-18.351838
-0.959931,2.0000,-22.528000,-0.858000,3.759000,-0.080170,-2.578000,-3.742000,-3.075637,-17.039765
-0.959931,2.5000,-22.201000,-0.573000,3.702400,-0.066040,-2.578000,-3.742000,-2.099890,-13.206677
-0.959931,3.0000,-21.973000,-0.331000,3.752000,-0.056810,-2.578000,-3.742000,-1.536100,-11.459156
-0.872665,0.3000,-6.011000,-3.651000,0.063900,-0.067420,-2.999000,-3.105000,5.930113,-6.915601
-0.872665,0.5000,-6.453000,-3.986000,0.288100,-0.071760,-3.073000,-3.182000,5.576598,-5.615559
-0.872665,0.7000,-7.445000,-4.774000,0.693800,-0.080790,-3.198000,-3.311000,5.606392,-4.950928
-0.872665,0.9000,-9.170000,-6.021000,1.493100,-0.103600,-3.085000,-3.194000,4.851234,-4.474227
-0.872665,1.1000,-21.831000,-2.320000,3.038300,-0.138300,-3.085000,-3.194000,-5.613840,18.747179
-0.872665,1.3000,-20.029000,-1.026000,2.109600,-0.110300,-3.085000,-3.194000,-5.323924,18.002334
-0.872665,1.6000,-19.023000,-0.450000,2.024000,-0.094720,-3.085000,-3.194000,-4.128161,15.320891
-0.872665,2.0000,-22.079000,-0.807000,4.064500,-0.080170,-3.085000,-3.194000,-3.075637,12.943117
-0.872665,2.5000,-21.374000,-0.356000,3.913200,-0.066040,-3.085000,-3.194000,-2.099890,10.742959
-0.872665,3.0000,-21.114000,-0.005000,3.904800,-0.056810,-3.085000,-3.194000,-1.536100,9.430885
-0.785398,0.3000,-6.530000,-3.531000,0.564800,-0.067420,-3.486000,-2.575000,3.692140,-1.945192
-0.785398,0.5000,-6.934000,-3.756000,0.768200,-0.071760,-3.571000,-2.638000,3.563225,-1.712571
-0.785398,0.7000,-7.905000,-4.352000,1.143600,-0.080790,-3.717000,-2.745000,3.271589,-0.271697
-0.785398,0.9000,-9.630000,-5.280000,1.850400,-0.103600,-3.585000,-2.648000,2.315895,3.005737
-0.785398,1.1000,-20.407000,-2.661000,3.361800,-0.138300,-3.585000,-2.648000,-5.613840,1.070858
-0.785398,1.3000,-18.683000,-1.498000,2.370700,-0.110300,-3.585000,-2.648000,-5.323924,-3.948252
-0.785398,1.6000,-18.076000,-0.752000,2.204000,-0.094720,-3.585000,-2.648000,-4.128161,-4.749247
-0.785398,2.0000,-20.996000,-0.563000,4.112800,-0.080170,-3.585000,-2.648000,-3.075637,0.144443
-0.785398,2.5000,-19.942000,-0.037000,3.864600,-0.066040,-3.585000,-2.648000,-2.099890,2.543933
-0.785398,3.0000,-19.620000,0.357000,3.790400,-0.056810,-3.585000,-2.648000,-1.536100,3.194240
-0.698132,0.3000,-6.897000,-3.172000,0.921000,-0.067420,-3.952000,-2.061000,4.471363,-2.828693
-0.698132,0.5000,-7.213000,-3.312000,1.067100,-0.071760,-4.049000,-2.111000,3.286486,-0.469768
-0.698132,0.7000,-8.050000,-3.707000,1.376300,-0.080790,-4.214000,-2.197000,2.060356,2.959327
-0.698132,0.9000,-9.590000,-4.284000,1.974700,-0.103600,-4.065000,-2.120000,0.534169,7.150513
-0.698132,1.1000,-18.406000,-2.608000,3.492800,-0.138300,-4.065000,-2.120000,-5.613840,11.218514
-0.698132,1.3000,-17.125000,-1.669000,2.556100,-0.110300,-4.065000,-2.120000,-5.323924,5.758226
-0.698132,1.6000,-16.730000,-0.842000,2.321600,-0.094720,-4.065000,-2.120000,-4.128161,3.748290
-0.698132,2.0000,-19.280000,-0.255000,3.909400,-0.080170,-4.065000,-2.120000,-3.075637,6.984356
-0.698132,2.5000,-18.067000,0.261000,3.582200,-0.066040,-4.065000,-2.120000,-2.099890,7.878170
-0.698132,3.0000,-17.564000,0.636000,3.443800,-0.056810,-4.065000,-2.120000,-1.536100,10.003843
-0.610865,0.3000,-7.402000,-2.693000,1.345200,-0.067420,-4.385000,-1.578000,5.671136,-4.784771
-0.610865,0.5000,-7.414000,-2.734000,1.341800,-0.071760,-4.492000,-1.617000,3.716204,-0.767190
-0.610865,0.7000,-7.902000,-2.925000,1.503200,-0.080790,-4.675000,-1.683000,1.409476,5.068958
-0.610865,0.9000,-9.094000,-3.218000,1.943600,-0.103600,-4.510000,-1.623000,-0.791828,10.313240
-0.610865,1.1000,-15.933000,-2.271000,3.417700,-0.138300,-4.510000,-1.623000,-5.613840,18.729990
-0.610865,1.3000,-15.090000,-1.577000,2.615900,-0.110300,-4.510000,-1.623000,-5.323924,15.286514
-0.610865,1.6000,-14.927000,-0.753000,2.343000,-0.094720,-4.510000,-1.623000,-4.128161,11.688339
-0.610865,2.0000,-17.133000,0.016000,3.502700,-0.080170,-4.510000,-1.623000,-3.075637,14.346863
-0.610865,2.5000,-15.890000,0.460000,3.125300,-0.066040,-4.510000,-1.623000,-2.099890,13.894227
-0.610865,3.0000,-15.021000,0.747000,2.898800,-0.056810,-4.510000,-1.623000,-1.536100,18.609669
-0.523599,0.3000,-8.241000,-2.042000,1.910800,-0.067420,-4.770000,-1.141000,3.686410,-0.587282
-0.523599,0.5000,-7.797000,-2.072000,1.715700,-0.071760,-4.887000,-1.169000,2.908907,1.228994
-0.523599,0.7000,-7.626000,-2.121000,1.622300,-0.080790,-5.086000,-1.217000,1.149926,5.775415
-0.523599,0.9000,-8.295000,-2.232000,1.836500,-0.103600,-4.906000,-1.174000,-1.435259,12.077950
-0.523599,1.1000,-13.422000,-1.766000,3.160500,-0.138300,-4.906000,-1.174000,-5.613840,22.517241
-0.523599,1.3000,-12.565000,-1.284000,2.509800,-0.110300,-4.906000,-1.174000,-5.323924,21.422892
-0.523599,1.6000,-12.754000,-0.544000,2.233300,-0.094720,-4.906000,-1.174000,-4.128161,19.469106
-0.523599,2.0000,-14.468000,0.201000,2.955200,-0.080170,-4.906000,-1.174000,-3.075637,21.927095
-0.523599,2.5000,-13.288000,0.520000,2.539500,-0.066040,-4.906000,-1.174000,-2.099890,23.078740
-0.523599,3.0000,-11.547000,0.405000,1.850100,-0.056810,-4.906000,-1.174000,-1.536100,22.740695
-0.436332,0.3000,-7.928000,-1.243000,1.988600,-0.067420,-5.096000,-0.760800,-0.329508,7.958384
-0.436332,0.5000,-7.585000,-1.307000,1.849500,-0.071760,-5.221000,-0.779500,0.517782,6.405668
-0.436332,0.7000,-7.244000,-1.366000,1.703900,-0.080790,-5.433000,-0.811200,0.684112,6.440046
-0.436332,0.9000,-7.291000,-1.372000,1.693100,-0.103600,-5.241000,-0.782500,-0.975174,10.989331
-0.436332,1.1000,-10.945000,-1.194000,2.755400,-0.138300,-5.241000,-0.782500,-5.613840,24.539782
-0.436332,1.3000,-10.099000,-0.883000,2.263300,-0.110300,-5.241000,-0.782500,-5.323924,23.009985
-0.436332,1.6000,-10.086000,-0.286000,1.981600,-0.094720,-5.241000,-0.782500,-4.128161,24.556971
-0.436332,2.0000,-11.390000,0.294000,2.340000,-0.080170,-5.241000,-0.782500,-3.075637,30.922532
-0.436332,2.5000,-9.745000,0.255000,1.538000,-0.066040,-5.241000,-0.782500,-2.099890,27.330087
-0.436332,3.0000,-8.860000,0.291000,1.243500,-0.056810,-5.241000,-0.782500,-1.536100,21.348407
-0.349066,0.3000,-7.001000,-0.554000,1.853300,-0.067420,-5.353000,-0.448000,-3.108869,14.467184
-0.349066,0.5000,-6.877000,-0.611000,1.806100,-0.071760,-5.484000,-0.459000,-2.333084,12.822795
-0.349066,0.7000,-6.716000,-0.673000,1.741600,-0.080790,-5.707000,-0.477700,-1.054242,10.141353
-0.349066,0.9000,-6.549000,-0.665000,1.666300,-0.103600,-5.505000,-0.460800,0.534512,6.812468
-0.349066,1.1000,-8.521000,-0.634000,2.245700,-0.138300,-5.505000,-0.460800,-5.613840,25.181495
-0.349066,1.3000,-7.823000,-0.457000,1.904900,-0.110300,-5.505000,-0.460800,-5.323924,22.855286
-0.349066,1.6000,-7.469000,-0.039000,1.628800,-0.094720,-5.505000,-0.460800,-4.128161,24.379354
-0.349066,2.0000,-7.561000,0.214000,1.462400,-0.080170,-5.505000,-0.460800,-3.075637,33.752944
-0.349066,2.5000,-6.982000,0.242000,1.040200,-0.066040,-5.505000,-0.460800,-2.099890,26.058121
-0.349066,3.0000,-6.555000,0.259000,0.840500,-0.056810,-5.505000,-0.460800,-1.536100,22.305247
-0.331613,0.3000,-6.724000,-0.446000,1.793600,-0.067420,-5.395000,-0.394300,-3.686983,15.865201
-0.331613,0.5000,-6.632000,-0.498000,1.758900,-0.071760,-5.527000,-0.404000,-3.015477,14.415618
-0.331613,0.7000,-6.528000,-0.554000,1.718000,-0.080790,-5.752000,-0.420400,-1.773877,11.751364
-0.331613,0.9000,-6.448000,-0.537000,1.678600,-0.103600,-5.549000,-0.405600,0.085084,7.637527
-0.331613,1.1000,-8.050000,-0.531000,2.135400,-0.138300,-5.549000,-0.405600,-5.613840,25.221602
-0.331613,1.3000,-7.390000,-0.376000,1.822600,-0.110300,-5.549000,-0.405600,-5.323924,22.895393
-0.331613,1.6000,-6.992000,0.004000,1.550100,-0.094720,-5.549000,-0.405600,-4.128161,23.943906
-0.331613,2.0000,-6.898000,0.215000,1.332800,-0.080170,-5.549000,-0.405600,-3.075637,32.142932
-0.331613,2.5000,-6.453000,0.244000,0.958800,-0.066040,-5.549000,-0.405600,-2.099890,26.166983
-0.331613,3.0000,-6.093000,0.257000,0.772900,-0.056810,-5.549000,-0.405600,-1.536100,22.849557
-0.314159,0.3000,-6.422000,-0.347000,1.724600,-0.067420,-5.434000,-0.343700,-4.183165,17.108520
-0.314159,0.5000,-6.357000,-0.395000,1.700800,-0.071760,-5.567000,-0.352100,-3.607915,15.853742
-0.314159,0.7000,-6.302000,-0.444000,1.679700,-0.080790,-5.794000,-0.366500,-2.569143,13.590559
-0.314159,0.9000,-6.294000,-0.419000,1.669300,-0.103600,-5.589000,-0.353500,-1.090912,10.198649
-0.314159,1.1000,-7.582000,-0.431000,2.023000,-0.138300,-5.589000,-0.353500,-5.613840,25.290357
-0.314159,1.3000,-6.957000,-0.296000,1.737100,-0.110300,-5.589000,-0.353500,-5.323924,22.792261
-0.314159,1.6000,-6.530000,0.046000,1.469500,-0.094720,-5.589000,-0.353500,-4.128161,23.279275
-0.314159,2.0000,-6.286000,0.221000,1.217300,-0.080170,-5.589000,-0.353500,-3.075637,29.650566
-0.314159,2.5000,-5.931000,0.248000,0.882200,-0.066040,-5.589000,-0.353500,-2.099890,26.344599
-0.314159,3.0000,-5.628000,0.256000,0.708700,-0.056810,-5.589000,-0.353500,-1.536100,22.912582
-0.296706,0.3000,-6.097000,-0.259000,1.647600,-0.067420,-5.470000,-0.296200,-4.597986,18.151303
-0.296706,0.5000,-6.056000,-0.302000,1.633000,-0.071760,-5.604000,-0.303500,-4.109253,17.079872
-0.296706,0.7000,-6.042000,-0.344000,1.628400,-0.080790,-5.832000,-0.315800,-3.254400,15.177652
-0.296706,0.9000,-6.090000,-0.312000,1.640500,-0.103600,-5.626000,-0.304700,-2.125100,12.536317
-0.296706,1.1000,-7.115000,-0.333000,1.909000,-0.138300,-5.626000,-0.304700,-5.613840,25.324735
-0.296706,1.3000,-6.536000,-0.218000,1.649100,-0.110300,-5.626000,-0.304700,-5.323924,22.585996
-0.296706,1.6000,-6.089000,0.086000,1.387700,-0.094720,-5.626000,-0.304700,-4.128161,22.631833
-0.296706,2.0000,-5.735000,0.232000,1.117200,-0.080170,-5.626000,-0.304700,-3.075637,27.301439
-0.296706,2.5000,-5.413000,0.253000,0.809500,-0.066040,-5.626000,-0.304700,-2.099890,26.464921
-0.296706,3.0000,-5.179000,0.256000,0.648100,-0.056810,-5.626000,-0.304700,-1.536100,22.740695
-0.279253,0.3000,-5.754000,-0.180000,1.564100,-0.067420,-5.503000,-0.252000,-4.958377,19.068035
-0.279253,0.5000,-5.733000,-0.219000,1.557400,-0.071760,-5.638000,-0.258100,-4.553296,18.168492
-0.279253,0.7000,-5.754000,-0.255000,1.566100,-0.080790,-5.867000,-0.268600,-3.868611,16.604317
-0.279253,0.9000,-5.844000,-0.218000,1.595100,-0.103600,-5.660000,-0.259100,-3.044125,14.656260
-0.279253,1.1000,-6.651000,-0.240000,1.793600,-0.138300,-5.660000,-0.259100,-5.613840,25.330464
-0.279253,1.3000,-6.117000,-0.143000,1.558400,-0.110300,-5.660000,-0.259100,-5.323924,22.574537
-0.279253,1.6000,-5.659000,0.125000,1.305300,-0.094720,-5.660000,-0.259100,-4.128161,22.379731
-0.279253,2.0000,-5.226000,0.243000,1.023900,-0.080170,-5.660000,-0.259100,-3.075637,25.588295
-0.279253,2.5000,-4.902000,0.258000,0.740200,-0.066040,-5.660000,-0.259100,-2.099890,26.144064
-0.279253,3.0000,-4.734000,0.257000,0.590600,-0.056810,-5.660000,-0.259100,-1.536100,23.044363
-0.261799,0.3000,-5.396000,-0.110000,1.474500,-0.067420,-5.533000,-0.210900,-5.327935,20.019145
-0.261799,0.5000,-5.391000,-0.145000,1.474100,-0.071760,-5.668000,-0.216100,-4.956085,19.165438
-0.261799,0.7000,-5.439000,-0.175000,1.493300,-0.080790,-5.899000,-0.224900,-4.432974,17.945038
-0.261799,0.9000,-5.558000,-0.135000,1.534300,-0.103600,-5.690000,-0.216900,-3.872622,16.604317
-0.261799,1.1000,-6.190000,-0.150000,1.677200,-0.138300,-5.690000,-0.216900,-5.613840,25.347653
-0.261799,1.3000,-5.702000,-0.070000,1.465600,-0.110300,-5.690000,-0.216900,-5.323924,22.580267
-0.261799,1.6000,-5.237000,0.161000,1.221800,-0.094720,-5.690000,-0.216900,-4.128161,22.104712
-0.261799,2.0000,-4.752000,0.256000,0.938300,-0.080170,-5.690000,-0.216900,-3.075637,24.041309
-0.261799,2.5000,-4.409000,0.264000,0.674400,-0.066040,-5.690000,-0.216900,-2.099890,25.061174
-0.261799,3.0000,-4.286000,0.258000,0.535400,-0.056810,-5.690000,-0.216900,-1.536100,23.382408
-0.244346,0.3000,-5.019000,-0.049000,1.378100,-0.067420,-5.559000,-0.173100,-5.792603,21.193709
-0.244346,0.5000,-5.033000,-0.080000,1.384300,-0.071760,-5.695000,-0.177400,-5.506124,20.529078
-0.244346,0.7000,-5.101000,-0.105000,1.411400,-0.080790,-5.927000,-0.184600,-5.110211,19.572238
-0.244346,0.9000,-5.238000,-0.064000,1.459900,-0.103600,-5.717000,-0.178100,-5.539356,20.586374
-0.244346,1.1000,-5.730000,-0.065000,1.560000,-0.138300,-5.717000,-0.178100,-5.613840,25.319005
-0.244346,1.3000,-5.289000,-0.000000,1.370900,-0.110300,-5.717000,-0.178100,-5.323924,22.603185
-0.244346,1.6000,-4.825000,0.196000,1.137300,-0.094720,-5.717000,-0.178100,-4.128161,21.686453
-0.244346,2.0000,-4.311000,0.270000,0.857900,-0.080170,-5.717000,-0.178100,-3.075637,22.568808
-0.244346,2.5000,-3.949000,0.271000,0.612200,-0.066040,-5.717000,-0.178100,-2.099890,23.296464
-0.244346,3.0000,-3.841000,0.261000,0.483000,-0.056810,-5.717000,-0.178100,-1.536100,23.399596
-0.226893,0.3000,-4.620000,0.003000,1.272300,-0.067420,-5.582000,-0.138600,-6.325454,22.522971
-0.226893,0.5000,-4.642000,-0.025000,1.281900,-0.071760,-5.719000,-0.142000,-6.124919,22.047416
-0.226893,0.7000,-4.727000,-0.046000,1.315000,-0.080790,-5.951000,-0.147800,-5.912924,21.520295
-0.226893,0.9000,-4.805000,-0.016000,1.340900,-0.103600,-5.741000,-0.142600,-6.949978,23.995472
-0.226893,1.1000,-5.273000,0.016000,1.442500,-0.138300,-5.741000,-0.142600,-5.613840,25.055444
-0.226893,1.3000,-4.877000,0.066000,1.274600,-0.110300,-5.741000,-0.142600,-5.323924,22.505782
-0.226893,1.6000,-4.424000,0.229000,1.052300,-0.094720,-5.741000,-0.142600,-4.128161,21.256734
-0.226893,2.0000,-3.900000,0.284000,0.781300,-0.080170,-5.741000,-0.142600,-3.075637,21.377055
-0.226893,2.5000,-3.530000,0.278000,0.553900,-0.066040,-5.741000,-0.142600,-2.099890,21.566131
-0.226893,3.0000,-3.403000,0.265000,0.433300,-0.056810,-5.741000,-0.142600,-1.536100,22.677670
-0.209440,0.3000,-4.197000,0.046000,1.157200,-0.067420,-5.601000,-0.107500,-6.508801,22.964148
-0.209440,0.5000,-4.229000,0.020000,1.170500,-0.071760,-5.739000,-0.110100,-6.399939,22.729236
-0.209440,0.7000,-4.319000,0.003000,1.205100,-0.080790,-5.972000,-0.114600,-6.422857,22.769343
-0.209440,0.9000,-4.361000,0.025000,1.217300,-0.103600,-5.761000,-0.110600,-6.978626,24.092875
-0.209440,1.1000,-4.825000,0.092000,1.324900,-0.138300,-5.761000,-0.110600,-5.613840,24.723129
-0.209440,1.3000,-4.471000,0.129000,1.176900,-0.110300,-5.761000,-0.110600,-5.323924,22.305247
-0.209440,1.6000,-4.034000,0.259000,0.967000,-0.094720,-5.761000,-0.110600,-4.128161,20.861393
-0.209440,2.0000,-3.510000,0.297000,0.708400,-0.080170,-5.761000,-0.110600,-3.075637,20.299895
-0.209440,2.5000,-3.141000,0.286000,0.498900,-0.066040,-5.761000,-0.110600,-2.099890,19.996227
-0.209440,3.0000,-2.993000,0.268000,0.386800,-0.056810,-5.761000,-0.110600,-1.536100,21.039010
-0.191986,0.3000,-3.785000,0.085000,1.045100,-0.067420,-5.617000,-0.079730,-6.359832,22.585996
-0.191986,0.5000,-3.817000,0.061000,1.058400,-0.071760,-5.755000,-0.081690,-6.371291,22.620374
-0.191986,0.7000,-3.901000,0.045000,1.090800,-0.080790,-5.989000,-0.085010,-6.497341,22.941230
-0.191986,0.9000,-3.928000,0.062000,1.097300,-0.103600,-5.778000,-0.082000,-6.795279,23.657427
-0.191986,1.1000,-4.382000,0.163000,1.207500,-0.138300,-5.778000,-0.082000,-5.613840,24.562701
-0.191986,1.3000,-4.069000,0.187000,1.078600,-0.110300,-5.778000,-0.082000,-5.323924,22.116171
-0.191986,1.6000,-3.653000,0.288000,0.881600,-0.094720,-5.778000,-0.082000,-4.128161,20.580644
-0.191986,2.0000,-3.144000,0.310000,0.638600,-0.080170,-5.778000,-0.082000,-3.075637,19.297219
-0.191986,2.5000,-2.786000,0.293000,0.447300,-0.066040,-5.778000,-0.082000,-2.099890,18.529455
-0.191986,3.0000,-2.622000,0.272000,0.343600,-0.056810,-5.778000,-0.082000,-1.536100,19.222734
-0.174533,0.3000,-3.380000,0.120000,0.935200,-0.067420,-5.630000,-0.055350,-6.199403,22.139089
-0.174533,0.5000,-3.412000,0.097000,0.948200,-0.071760,-5.768000,-0.056700,-6.228051,22.202115
-0.174533,0.7000,-3.491000,0.082000,0.978300,-0.080790,-6.003000,-0.059010,-6.359832,22.545889
-0.174533,0.9000,-3.504000,0.095000,0.980000,-0.103600,-5.791000,-0.056920,-6.606203,23.164684
-0.174533,1.1000,-3.943000,0.229000,1.090400,-0.138300,-5.791000,-0.056920,-5.613840,24.327788
-0.174533,1.3000,-3.672000,0.242000,0.979500,-0.110300,-5.791000,-0.056920,-5.323924,21.932824
-0.174533,1.6000,-3.278000,0.314000,0.796300,-0.094720,-5.791000,-0.056920,-4.128161,20.288436
-0.174533,2.0000,-2.797000,0.323000,0.571600,-0.080170,-5.791000,-0.056920,-3.075637,18.420593
-0.174533,2.5000,-2.456000,0.300000,0.398300,-0.066040,-5.791000,-0.056920,-2.099890,17.360621
-0.174533,3.0000,-2.284000,0.277000,0.303300,-0.056810,-5.791000,-0.056920,-1.536100,17.549697
-0.157080,0.3000,-2.986000,0.151000,0.828700,-0.067420,-5.640000,-0.034370,-6.010327,21.589050
-0.157080,0.5000,-3.017000,0.129000,0.841100,-0.071760,-5.778000,-0.035210,-6.044705,21.680723
-0.157080,0.7000,-3.090000,0.116000,0.868700,-0.080790,-6.013000,-0.036640,-6.199403,22.047416
-0.157080,0.9000,-3.093000,0.125000,0.866600,-0.103600,-5.800000,-0.035350,-6.388479,22.563078
-0.157080,1.1000,-3.510000,0.289000,0.974100,-0.138300,-5.800000,-0.035350,-5.613840,18.747179
-0.157080,1.3000,-3.279000,0.292000,0.879800,-0.110300,-5.800000,-0.035350,-5.323924,18.002334
-0.157080,1.6000,-2.912000,0.339000,0.711400,-0.094720,-5.800000,-0.035350,-4.128161,15.320891
-0.157080,2.0000,-2.467000,0.335000,0.507100,-0.080170,-5.800000,-0.035350,-3.075637,12.943117
-0.157080,2.5000,-2.147000,0.308000,0.351700,-0.066040,-5.800000,-0.035350,-2.099890,10.742959
-0.157080,3.0000,-1.978000,0.281000,0.265700,-0.056810,-5.800000,-0.035350,-1.536100,9.430885
-0.139626,0.3000,-2.607000,0.177000,0.725800,-0.067420,-5.646000,-0.016810,-5.884277,21.073388
-0.139626,0.5000,-2.636000,0.156000,0.737800,-0.071760,-5.784000,-0.017230,-5.935843,21.193709
-0.139626,0.7000,-2.703000,0.145000,0.762900,-0.080790,-6.019000,-0.017930,-6.061893,21.589050
-0.139626,0.9000,-2.697000,0.151000,0.757700,-0.103600,-5.807000,-0.017290,-6.216592,21.990120
-0.139626,1.1000,-3.088000,0.343000,0.858800,-0.138300,-5.807000,-0.017290,-5.613840,23.651698
-0.139626,1.3000,-2.893000,0.338000,0.779800,-0.110300,-5.807000,-0.017290,-5.323924,21.617698
-0.139626,1.6000,-2.559000,0.361000,0.627300,-0.094720,-5.807000,-0.017290,-4.128161,19.526402
-0.139626,2.0000,-2.154000,0.346000,0.444900,-0.080170,-5.807000,-0.017290,-3.075637,17.045494
-0.139626,2.5000,-1.862000,0.315000,0.307300,-0.066040,-5.807000,-0.017290,-2.099890,15.257866
-0.139626,3.0000,-1.699000,0.286000,0.230400,-0.056810,-5.807000,-0.017290,-1.536100,14.879714
-0.130900,0.3000,-2.420000,0.190000,0.675100,-0.067420,-5.647000,-0.009325,-5.741037,20.626481
-0.130900,0.5000,-2.449000,0.169000,0.686600,-0.071760,-5.786000,-0.009553,-5.792603,20.752531
-0.130900,0.7000,-2.512000,0.158000,0.710600,-0.080790,-6.021000,-0.009942,-5.941572,21.153602
-0.130900,0.9000,-2.503000,0.163000,0.704100,-0.103600,-5.808000,-0.009590,-6.056164,21.508836
-0.130900,1.1000,-2.878000,0.368000,0.801600,-0.138300,-5.808000,-0.009590,-5.613840,23.256357
-0.130900,1.3000,-2.701000,0.359000,0.729800,-0.110300,-5.808000,-0.009590,-5.323924,21.314030
-0.130900,1.6000,-2.383000,0.371000,0.585600,-0.094720,-5.808000,-0.009590,-4.128161,19.199816
-0.130900,2.0000,-2.001000,0.352000,0.414500,-0.080170,-5.808000,-0.009590,-3.075637,16.569939
-0.130900,2.5000,-1.725000,0.318000,0.285800,-0.066040,-5.808000,-0.009590,-2.099890,14.822418
-0.130900,3.0000,-1.567000,0.288000,0.213600,-0.056810,-5.808000,-0.009590,-1.536100,14.169246
-0.122173,0.3000,-2.238000,0.201000,0.625700,-0.067420,-5.648000,-0.002694,-5.711816,20.471782
-0.122173,0.5000,-2.266000,0.181000,0.636700,-0.071760,-5.787000,-0.002760,-5.769685,20.620751
-0.122173,0.7000,-2.325000,0.170000,0.659200,-0.080790,-6.022000,-0.002872,-5.935843,21.039010
-0.122173,0.9000,-2.313000,0.174000,0.651900,-0.103600,-5.809000,-0.002770,-6.033246,21.331219
-0.122173,1.1000,-2.672000,0.392000,0.744700,-0.138300,-5.809000,-0.002770,-5.613840,23.239168
-0.122173,1.3000,-2.511000,0.379000,0.679700,-0.110300,-5.809000,-0.002770,-5.323924,21.377055
-0.122173,1.6000,-2.211000,0.381000,0.544000,-0.094720,-5.809000,-0.002770,-4.128161,19.205545
-0.122173,2.0000,-1.853000,0.357000,0.384700,-0.080170,-5.809000,-0.002770,-3.075637,16.369404
-0.122173,2.5000,-1.592000,0.321000,0.264700,-0.066040,-5.809000,-0.002770,-2.099890,14.598965
-0.122173,3.0000,-1.441000,0.290000,0.197200,-0.056810,-5.809000,-0.002770,-1.536100,13.739528
-0.113446,0.3000,-2.055000,0.212000,0.575400,-0.067420,-5.648000,0.003077,-5.746767,20.477512
-0.113446,0.5000,-2.081000,0.192000,0.585900,-0.071760,-5.787000,0.003153,-5.815522,20.649399
-0.113446,0.7000,-2.137000,0.182000,0.607000,-0.080790,-6.022000,0.003281,-5.987409,21.090576
-0.113446,0.9000,-2.122000,0.185000,0.598800,-0.103600,-5.809000,0.003165,-6.067623,21.314030
-0.113446,1.1000,-2.462000,0.415000,0.688100,-0.138300,-5.809000,0.003165,-5.613840,23.411056
-0.113446,1.3000,-2.318000,0.398000,0.629700,-0.110300,-5.809000,0.003165,-5.323924,21.611968
-0.113446,1.6000,-2.037000,0.391000,0.502700,-0.094720,-5.809000,0.003165,-4.128161,19.383162
-0.113446,2.0000,-1.704000,0.362000,0.355300,-0.080170,-5.809000,0.003165,-3.075637,16.369404
-0.113446,2.5000,-1.460000,0.325000,0.244000,-0.066040,-5.809000,0.003165,-2.099890,14.501562
-0.113446,3.0000,-1.318000,0.293000,0.181300,-0.056810,-5.809000,0.003165,-1.536100,13.504615
-0.104720,0.3000,-1.873000,0.222000,0.525300,-0.067420,-5.647000,0.007988,-5.303870,19.222734
-0.104720,0.5000,-1.898000,0.203000,0.535200,-0.071760,-5.786000,0.008184,-5.363458,19.383162
-0.104720,0.7000,-1.950000,0.193000,0.554700,-0.080790,-6.021000,0.008517,-5.525032,19.801421
-0.104720,0.9000,-1.933000,0.195000,0.546000,-0.103600,-5.808000,0.008216,-5.593787,20.001957
-0.104720,1.1000,-2.253000,0.436000,0.632000,-0.138300,-5.808000,0.008216,-5.613840,22.007309
-0.104720,1.3000,-2.124000,0.416000,0.579800,-0.110300,-5.808000,0.008216,-5.323924,20.357190
-0.104720,1.6000,-1.862000,0.400000,0.461600,-0.094720,-5.808000,0.008216,-4.128161,18.157033
