time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,f16_aero_fx,f16_aero_fy,f16_aero_fz,f16_aero_mx,f16_aero_my,f16_aero_mz,f16_engine_fx,f16_engine_fy,f16_engine_fz,f16_engine_mx,f16_engine_my,f16_engine_mz
2.04,304.02347,0,-2998.1152,148.08321,0,0.035356939,0,0.059059129,0,0,-0.031161978,0,-0.034707984,0,0,0.11372883,-0.036875643,0,0,0.1542867,0,0,0.059297893,0,0.45066114,148.08321,2998.1152,9295.48,2873.5361,nan,nan,0,3000,150,9971.2876,-3540.0775,0,-79988.206,0,14128.917,0,2873.5361,0,0,0,0,0
2.07,308.46572,0,-2998.1136,148.06603,0,0.072337972,0,0.058203166,0,0,-0.025508822,0,-0.035852009,0,0,0.11616403,-0.037387937,0,0,0.15647124,0,0,0.058691719,0,0.4506089,148.06605,2998.1136,9295.48,2972.3614,nan,nan,0,3000,150,9968.9783,-3580.4511,0,-79784.383,0,14372.646,0,2972.3614,0,0,0,0,0
2.1,312.90747,0,-2998.1109,148.04929,0,0.1096067,0,0.057517822,0,0,-0.019796918,0,-0.036603413,0,0,0.11858408,-0.037515608,0,0,0.15863924,0,0,0.058258161,0,0.45055802,148.04934,2998.1109,9295.48,3072.2111,nan,nan,0,3000,150,9966.7303,-3602.3357,0,-79806.705,0,14412.967,0,3072.2111,0,0,0,0,0
2.13,317.34872,0,-2998.1071,148.03297,0,0.1464529,0,0.057003743,0,0,-0.01410538,0,-0.036970046,0,0,0.12098894,-0.037274959,0,0,0.16079185,0,0,0.057993068,0,0.45050841,148.03304,2998.1071,9295.48,3173.0305,nan,nan,0,3000,150,9964.5406,-3606.2711,0,-80042.324,0,14258.563,0,3173.0305,0,0,0,0,0
2.16,321.78948,0,-2998.1022,148.01703,0,0.18221114,0,0.056659252,0,0,-0.0085094345,0,-0.036964815,0,0,0.12337862,-0.036686658,0,0,0.16293018,0,0,0.057890266,0,0.45046001,148.01715,2998.1022,9295.48,3274.7661,nan,nan,0,3000,150,9962.4058,-3593.0258,0,-80476.159,0,13920.482,0,3274.7661,0,0,0,0,0
2.19,326.22978,0,-2998.0963,148.00147,0,0.21626752,0,0.056480485,0,0,-0.0030795339,0,-0.036605226,0,0,0.12575322,-0.035775203,0,0,0.16505534,0,0,0.057941736,0,0.45041275,148.00163,2998.0963,9295.48,3377.3663,nan,nan,0,3000,150,9960.3231,-3563.5791,0,-81091.199,0,13411.845,0,3377.3663,0,0,0,0,0
2.22,330.66961,0,-2998.0893,147.98626,0,0.24806543,0,0.056461535,0,0,0.0021194094,0,-0.035912882,0,0,0.12811288,-0.034568372,0,0,0.16716844,0,0,0.058137807,0,0.45036657,147.98646,2998.0893,9295.48,3480.7814,nan,nan,0,3000,150,9958.2893,-3519.1007,0,-81868.813,0,12747.548,0,3480.7814,0,0,0,0,0
2.25,335.10899,0,-2998.0815,147.97137,0,0.27711031,0,0.056594635,0,0,0.0070286684,0,-0.034912963,0,0,0.1304578,-0.033096665,0,0,0.16927061,0,0,0.058467362,0,0.45032139,147.97163,2998.0815,9295.48,3584.9631,nan,nan,0,3000,150,9956.3014,-3460.927,0,-82789.082,0,11943.946,0,3584.9631,0,0,0,0,0
2.28,339.54792,0,-2998.0728,147.9568,0,0.30297327,0,0.056870351,0,0,0.011596223,0,-0.033633684,0,0,0.13278825,-0.031392745,0,0,0.171363,0,0,0.058918062,0,0.45027715,147.95711,2998.0728,9295.48,3689.8652,nan,nan,0,3000,150,9954.3563,-3390.5358,0,-83831.122,0,11018.547,0,3689.8652,0,0,0,0,0
2.31,343.98642,0,-2998.0634,147.94252,0,0.32529378,0,0.057277783,0,0,0.015777161,0,-0.032105746,0,0,0.13510453,-0.029490877,0,0,0.17344677,0,0,0.059476565,0,0.45023378,147.94288,2998.0634,9295.48,3795.4431,nan,nan,0,3000,150,9952.4507,-3309.5184,0,-84973.416,0,9989.702,0,3795.4431,0,0,0,0,0
2.34,348.4245,0,-2998.0533,147.92851,0,0.34378119,0,0.05780479,0,0,0.019533955,0,-0.030361786,0,0,0.137407,-0.027426388,0,0,0.17552309,0,0,0.060128754,0,0.45019122,147.92891,2998.0533,9295.48,3901.6542,nan,nan,0,3000,150,9950.5816,-3219.5516,0,-86194.131,0,8876.3061,0,3901.6542,0,0,0,0,0
2.37,352.86217,0,-2998.0428,147.91475,0,0.35821532,0,0.058438207,0,0,0.022836624,0,-0.028435832,0,0,0.13969608,-0.025235135,0,0,0.17759312,0,0,0.060859971,0,0.45014939,147.91518,2998.0428,9295.48,4008.4578,nan,nan,0,3000,150,9948.746,-3122.3678,0,-87471.434,0,7697.5074,0,4008.4578,0,0,0,0,0
2.4,357.29942,0,-2998.0319,147.90122,0,0.36844599,0,0.05916408,0,0,0.025662783,0,-0.026362774,0,0,0.1419722,-0.022952989,0,0,0.17965798,0,0,0.061655237,0,0.45010823,147.90168,2998.0319,9295.48,4115.815,nan,nan,0,3000,150,9946.9408,-3019.7267,0,-88783.79,0,6472.43,0,4115.815,0,0,0,0,0
2.43,361.73627,0,-2998.0208,147.88791,0,0.37439168,0,0.059967886,0,0,0.027997584,0,-0.024177842,0,0,0.14423587,-0.020615356,0,0,0.18171872,0,0,0.062499472,0,0.4500677,147.88838,2998.0208,9295.48,4223.6888,nan,nan,0,3000,150,9945.1633,-2913.3863,0,-90110.244,0,5219.9126,0,4223.6888,0,0,0,0,0
2.46,366.17272,0,-2998.0095,147.87479,0,0.37603725,0,0.060834763,0,0,0.029833558,0,-0.021916118,0,0,0.14648759,-0.018256716,0,0,0.1837763,0,0,0.063377701,0,0.45002772,147.87527,2998.0095,9295.48,4332.0442,nan,nan,0,3000,150,9943.411,-2805.0755,0,-91430.685,0,3958.2644,0,4332.0442,0,0,0,0,0
2.49,370.60878,0,-2997.9982,147.86185,0,0.37343088,0,0.061749722,0,0,0.031170361,0,-0.019612062,0,0,0.14872791,-0.015910204,0,0,0.18583154,0,0,0.064275256,0,0.44998826,147.86232,2997.9982,9295.48,4440.848,nan,nan,0,3000,150,9941.6815,-2696.469,0,-92726.082,0,2705.0404,0,4440.848,0,0,0,0,0
2.52,375.04446,0,-2997.9871,147.84908,0,0.36668024,0,0.062697863,0,0,0.032014437,0,-0.017299076,0,0,0.15095737,-0.013607217,0,0,0.18788511,0,0,0.065177956,0,0.44994928,147.84953,2997.9871,9295.48,4550.0687,nan,nan,0,3000,150,9939.9731,-2589.163,0,-93978.697,0,1476.8388,0,4550.0687,0,0,0,0,0
2.55,379.47975,0,-2997.9763,147.83646,0,0.3559481,0,0.063664568,0,0,0.032378608,0,-0.015009101,0,0,0.15317653,-0.011377073,0,0,0.18993751,0,0,0.066072279,0,0.44991074,147.83689,2997.9763,9295.48,4659.6769,nan,nan,0,3000,150,9938.2843,-2484.6547,0,-95172.274,0,289.12035,0,4659.6769,0,0,0,0,0
2.58,383.91467,0,-2997.9658,147.82399,0,0.34144723,0,0.064635688,0,0,0.032281587,0,-0.01277225,0,0,0.15538593,-0.0092467052,0,0,0.19198901,0,0,0.066945507,0,0.44987264,147.82438,2997.9658,9295.48,4769.6447,nan,nan,0,3000,150,9936.6142,-2384.3238,0,-96292.19,0,-843.94843,0,4769.6447,0,0,0,0,0
2.61,388.34922,0,-2997.9558,147.81167,0,0.32343502,0,0.065597712,0,0,0.031747446,0,-0.010616481,0,0,0.15758609,-0.0072404056,0,0,0.1940397,0,0,0.067785865,0,0.44983496,147.81202,2997.9558,9295.48,4879.946,nan,nan,0,3000,150,9934.9623,-2289.4173,0,-97325.585,0,-1909.6267,0,4879.946,0,0,0,0,0
2.64,392.7834,0,-2997.9464,147.79949,0,0.30220758,0,0.066537918,0,0,0.030805028,0,-0.0085673183,0,0,0.1597775,-0.0053796118,0,0,0.19608941,0,0,0.068582629,0,0.4497977,147.7998,2997.9464,9295.48,4990.556,nan,nan,0,3000,150,9933.3286,-2201.0372,0,-98261.455,0,-2896.706,0,4990.556,0,0,0,0,0
2.67,397.21722,0,-2997.9376,147.78745,0,0.27809369,0,0.067444511,0,0,0.02948732,0,-0.0066476135,0,0,0.1619606,-0.0036827453,0,0,0.19813775,0,0,0.069326223,0,0.44976089,147.78772,2997.9376,9295.48,5101.4517,nan,nan,0,3000,150,9931.7138,-2120.1318,0,-99090.711,0,-3795.5908,0,5101.4517,0,0,0,0,0
2.7,401.65067,0,-2997.9297,147.77557,0,0.25144855,0,0.068306735,0,0,0.027830809,0,-0.0048773558,0,0,0.16413578,-0.0021650975,0,0,0.2001841,0,0,0.070008291,0,0.44972455,147.77579,2997.9297,9295.48,5212.6112,nan,nan,0,3000,150,9930.1189,-2047.4898,0,-99806.22,0,-4598.3538,0,5212.6112,0,0,0,0,0
2.73,406.08377,0,-2997.9225,147.76386,0,0.22264744,0,0.06911497,0,0,0.02587481,0,-0.0032735303,0,0,0.16630336,-0.00083876325,0,0,0.20222764,0,0,0.070621748,0,0.44968872,147.76403,2997.9225,9295.48,5324.0139,nan,nan,0,3000,150,9928.5456,-1983.7376,0,-100402.8,0,-5298.7653,0,5324.0139,0,0,0,0,0
2.76,410.51653,0,-2997.9163,147.75232,0,0.19207949,0,0.069860808,0,0,0.023660793,0,-0.0018500234,0,0,0.16846359,0.0002873768,0,0,0.20426733,0,0,0.071160817,0,0.44965344,147.75245,2997.9163,9295.48,5435.6402,nan,nan,0,3000,150,9926.9957,-1929.339,0,-100877.2,0,-5892.2983,0,5435.6402,0,0,0,0,0
2.79,414.94894,0,-2997.9109,147.74098,0,0.16014147,0,0.070537105,0,0,0.021231708,0,-0.00061757535,0,0,0.17061663,0.0012076288,0,0,0.20630197,0,0,0.071621039,0,0.44961877,147.74106,2997.9109,9295.48,5547.4713,nan,nan,0,3000,150,9925.4718,-1884.5987,0,-101228.06,0,-6376.11,0,5547.4713,0,0,0,0,0
2.82,419.38101,0,-2997.9066,147.72983,0,0.12723281,0,0.071138021,0,0,0.01863063,0,0.00041613857,0,0,0.17276258,0.0019185567,0,0,0.20833095,0,0,0.071999274,0,0.44958474,147.72989,2997.9066,9295.48,5659.4895,nan,nan,0,3000,150,9923.9748,-1870.458,0,-101455.69,0,-6758.5386,0,5659.4895,0,0,0,0,0
2.85,423.81275,0,-2997.9032,147.71881,0,0.09375743,0,0.07165893,0,0,0.01589563,0,0.0012442957,0,0,0.17490166,0.0024129479,0,0,0.21035927,0,0,0.072293632,0,0.44955109,147.71884,2997.9032,9295.48,5771.6783,nan,nan,0,3000,150,9922.4934,-1886.7852,0,-101561.18,0,-7038.4979,0,5771.6783,0,0,0,0,0
2.88,428.24416,0,-2997.9009,147.70792,0,0.06010527,0,0.072096422,0,0,0.013071271,0,0.0018623536,0,0,0.17703423,0.0026941543,0,0,0.21238531,0,0,0.072503342,0,0.44951789,147.70793,2997.9009,9295.48,5884.0216,nan,nan,0,3000,150,9921.0308,-1902.4426,0,-101547.81,0,-7201.8431,0,5884.0216,0,0,0,0,0
2.91,432.67525,0,-2997.8996,147.69723,0,0.026650001,0,0.072448462,0,0,0.010203312,0,0.0022711531,0,0,0.17916041,0.0027710252,0,0,0.21440551,0,0,0.072628898,0,0.44948532,147.69723,2997.8996,9295.48,5996.5037,nan,nan,0,3000,150,9919.595,-1917.2173,0,-101420.95,0,-7251.6021,0,5996.5037,0,0,0,0,0
2.94,437.10602,0,-2997.8992,147.6868,0,-0.0062544655,0,0.072714362,0,0,0.0073358573,0,0.0024759516,0,0,0.18128013,0.0026551276,0,0,0.21641627,0,0,0.072672013,0,0.44945356,147.6868,2997.8992,9295.48,6109.1097,nan,nan,0,3000,150,9918.1936,-1930.9596,0,-101187.54,0,-7193.1284,0,6109.1097,0,0,0,0,0
2.97,441.53648,0,-2997.8999,147.67667,0,-0.038278583,0,0.072894729,0,0,0.0045105488,0,0.0024854919,0,0,0.1833931,0.0023601888,0,0,0.21841406,0,0,0.072635524,0,0.44942277,147.67668,2997.8999,9295.48,6221.8247,nan,nan,0,3000,150,9916.8341,-1943.5675,0,-100855.82,0,-7033.5434,0,6221.8247,0,0,0,0,0
3,445.96665,0,-2997.9015,147.66692,0,-0.069120869,0,0.072991375,0,0,0.0017659451,0,0.0023112669,0,0,0.18549886,0.0019016246,0,0,0.22039547,0,0,0.072523289,0,0.44939313,147.66693,2997.9015,9295.48,6334.6337,nan,nan,0,3000,150,9915.5238,-1954.9764,0,-100435.06,0,-6781.2939,0,6334.6337,0,0,0,0,0
3.03,450.39652,0,-2997.9039,147.65758,0,-0.098510794,0,0.073007221,0,0,-0.0008629328,0,0.0019669217,0,0,0.18759676,0.0012961298,0,0,0.22235725,0,0,0.072340064,0,0.44936477,147.65761,2997.9039,9295.48,6447.5212,nan,nan,0,3000,150,9914.2695,-1965.1519,0,-99935.282,0,-6445.7934,0,6447.5212,0,0,0,0,0
3.06,454.82612,0,-2997.9073,147.64871,0,-0.12621093,0,0.072946184,0,0,-0.0033449287,0,0.001467756,0,0,0.18968601,0.00056131608,0,0,0.22429636,0,0,0.072091378,0,0.44933785,147.64876,2997.9073,9295.48,6560.4711,nan,nan,0,3000,150,9913.0772,-1974.0842,0,-99367.107,0,-6037.1241,0,6560.4711,0,0,0,0,0
3.09,459.25547,0,-2997.9114,147.64034,0,-0.1520184,0,0.07281306,0,0,-0.0056529678,0,0.00083029786,0,0,0.19176572,-0.00028461204,0,0,0.22621,0,0,0.071783407,0,0.44931248,147.64042,2997.9114,9295.48,6673.4666,nan,nan,0,3000,150,9911.9529,-1981.7847,0,-98741.489,0,-5565.7843,0,6673.4666,0,0,0,0,0
3.12,463.68456,0,-2997.9163,147.63252,0,-0.17576575,0,0.072613399,0,0,-0.0077641812,0,7.1933334e-05,0,0,0.19383487,-0.0012231508,0,0,0.22809565,0,0,0.071422837,0,0.44928879,147.63262,2997.9163,9295.48,6786.4896,nan,nan,0,3000,150,9910.9013,-1988.2822,0,-98069.551,0,-5042.473,0,6786.4896,0,0,0,0,0
3.15,468.11344,0,-2997.9219,147.62522,0,-0.19731701,0,0.072353354,0,0,-0.0096628472,0,-0.00079005214,0,0,0.19589244,-0.0022393965,0,0,0.22995422,0,0,0.071016747,0,0.4492667,147.62535,2997.9219,9295.48,6899.5215,nan,nan,0,3000,150,9909.9197,-2033.0098,0,-97361.984,0,-4495.1855,0,6899.5215,0,0,0,0,0
3.18,472.5421,0,-2997.9281,147.61839,0,-0.21656609,0,0.072039433,0,0,-0.011339002,0,-0.0017408592,0,0,0.19793766,-0.0033213024,0,0,0.23178932,0,0,0.070572367,0,0.44924602,147.61855,2997.9281,9295.48,7012.5427,nan,nan,0,3000,150,9908.9997,-2084.5519,0,-96628.677,0,-3917.7687,0,7012.5427,0,0,0,0,0
3.21,476.97056,0,-2997.9349,147.61203,0,-0.23344482,0,0.071678474,0,0,-0.012781625,0,-0.0027652357,0,0,0.19996986,-0.0044514064,0,0,0.23360016,0,0,0.070097,0,0.44922677,147.61221,2997.9349,9295.48,7125.5331,nan,nan,0,3000,150,9908.1422,-2138.5513,0,-95879.835,0,-3316.8938,0,7125.5331,0,0,0,0,0
3.24,481.39884,0,-2997.9421,147.60614,0,-0.24791783,0,0.071277599,0,0,-0.013983014,0,-0.0038468541,0,0,0.20198836,-0.0056121079,0,0,0.23538607,0,0,0.06959801,0,0.44920898,147.60635,2997.9421,9295.48,7238.4717,nan,nan,0,3000,150,9907.3482,-2194.2263,0,-95125.505,0,-2701.2338,0,7238.4717,0,0,0,0,0
3.27,485.82694,0,-2997.9497,147.60075,0,-0.25998172,0,0.070844112,0,0,-0.014938927,0,-0.0049688669,0,0,0.2039925,-0.0067860875,0,0,0.2371465,0,0,0.069082729,0,0.44919265,147.60097,2997.9497,9295.48,7351.3373,nan,nan,0,3000,150,9906.6184,-2250.7995,0,-94375.405,0,-2079.5316,0,7351.3373,0,0,0,0,0
3.3,490.2549,0,-2997.9576,147.59583,0,-0.26966381,0,0.070385398,0,0,-0.015648566,0,-0.0061143555,0,0,0.2059816,-0.0079566042,0,0,0.23888102,0,0,0.068558358,0,0.4491778,147.59608,2997.9576,9295.48,7464.1081,nan,nan,0,3000,150,9905.9533,-2307.512,0,-93638.774,0,-1460.3713,0,7464.1081,0,0,0,0,0
3.33,494.68271,0,-2997.9658,147.59141,0,-0.27702034,0,0.069908817,0,0,-0.016114477,0,-0.0072666949,0,0,0.20795503,-0.0091077438,0,0,0.2405893,0,0,0.068031879,0,0.44916442,147.59167,2997.9658,9295.48,7576.762,nan,nan,0,3000,150,9905.3528,-2363.6352,0,-92924.26,0,-851.99764,0,7576.762,0,0,0,0,0
3.36,499.11039,0,-2997.9742,147.58747,0,-0.28213453,0,0.06942161,0,0,-0.01634239,0,-0.0084098553,0,0,0.20991215,-0.010224626,0,0,0.24227115,0,0,0.067509969,0,0.4491525,147.58774,2997.9742,9295.48,7689.2765,nan,nan,0,3000,150,9904.8169,-2418.4804,0,-92239.81,0,-262.17171,0,7689.2765,0,0,0,0,0
3.39,503.53797,0,-2997.9827,147.58401,0,-0.2851141,0,0.0689308,0,0,-0.016341004,0,-0.0095286494,0,0,0.21185238,-0.011293574,0,0,0.24392643,0,0,0.066998925,0,0.44914205,147.58429,2997.9827,9295.48,7801.6288,nan,nan,0,3000,150,9904.3453,-2471.4069,0,-91592.597,0,301.94203,0,7801.6288,0,0,0,0,0
3.42,507.96545,0,-2997.9913,147.58104,0,-0.28608874,0,0.068443113,0,0,-0.016121737,0,-0.010608936,0,0,0.21377515,-0.012302255,0,0,0.24555513,0,0,0.066504596,0,0.44913305,147.58132,2997.9913,9295.48,7913.7959,nan,nan,0,3000,150,9903.9375,-2521.8288,0,-90988.95,0,833.86444,0,7913.7959,0,0,0,0,0
3.45,512.39284,0,-2997.9999,147.57854,0,-0.28520729,0,0.067964898,0,0,-0.015698434,0,-0.011637785,0,0,0.21567993,-0.013239782,0,0,0.24715728,0,0,0.066032321,0,0.44912548,147.57881,2997.9999,9295.48,8025.7545,nan,nan,0,3000,150,9903.5927,-2569.2208,0,-90434.309,0,1327.8687,0,8025.7545,0,0,0,0,0
3.48,516.82017,0,-2998.0084,147.5765,0,-0.28263484,0,0.067502058,0,0,-0.015087066,0,-0.01260361,0,0,0.21756621,-0.014096797,0,0,0.24873299,0,0,0.065586885,0,0.44911932,147.57677,2998.0084,9295.48,8137.4812,nan,nan,0,3000,150,9903.3103,-2613.1217,0,-89933.196,0,1779.0288,0,8137.4812,0,0,0,0,0
3.51,521.24744,0,-2998.0168,147.57493,0,-0.27854973,0,0.067059989,0,0,-0.014305403,0,-0.013496263,0,0,0.21943355,-0.01486552,0,0,0.25028242,0,0,0.065172477,0,0.44911454,147.57519,2998.0168,9295.48,8248.9526,nan,nan,0,3000,150,9903.0891,-2653.1384,0,-89489.191,0,2183.2507,0,8248.9526,0,0,0,0,0
3.54,525.67467,0,-2998.0251,147.5738,0,-0.27314051,0,0.066643534,0,0,-0.013372683,0,-0.014307109,0,0,0.22128152,-0.015539775,0,0,0.25180577,0,0,0.064792662,0,0.44911113,147.57405,2998.0251,9295.48,8360.1452,nan,nan,0,3000,150,9902.9283,-2688.9476,0,-89104.937,0,2537.2894,0,8360.1452,0,0,0,0,0
3.57,530.10187,0,-2998.0332,147.57312,0,-0.26660293,0,0.066256942,0,0,-0.01230927,0,-0.015029072,0,0,0.22310973,-0.016114993,0,0,0.25330331,0,0,0.064450362,0,0.44910906,147.57336,2998.0332,9295.48,8471.0356,nan,nan,0,3000,150,9902.8266,-2720.2973,0,-88782.145,0,2838.7511,0,8471.0356,0,0,0,0,0
3.6,534.52906,0,-2998.0411,147.57287,0,-0.25913694,0,0.065903839,0,0,-0.011136322,0,-0.015656645,0,0,0.22491785,-0.016588192,0,0,0.2547753,0,0,0.064147848,0,0.44910829,147.57309,2998.0411,9295.48,8581.6004,nan,nan,0,3000,150,9902.783,-2747.0065,0,-88521.617,0,3086.084,0,8581.6004,0,0,0,0,0
3.63,538.95625,0,-2998.0488,147.57304,0,-0.25094384,0,0.06558721,0,0,-0.0098754609,0,-0.016185895,0,0,0.22670556,-0.016957936,0,0,0.25622205,0,0,0.063886739,0,0.44910881,147.57325,2998.0488,9295.48,8691.8164,nan,nan,0,3000,150,9902.7961,-2768.9653,0,-88323.282,0,3278.5562,0,8691.8164,0,0,0,0,0
3.66,543.38345,0,-2998.0562,147.57362,0,-0.24222347,0,0.065309386,0,0,-0.0085484492,0,-0.016614433,0,0,0.22847259,-0.017224276,0,0,0.25764389,0,0,0.063668014,0,0.44911058,147.57382,2998.0562,9295.48,8801.6607,nan,nan,0,3000,150,9902.8648,-2786.1323,0,-88186.235,0,3416.2251,0,8801.6607,0,0,0,0,0
3.69,547.81067,0,-2998.0633,147.5746,0,-0.23317161,0,0.06507205,0,0,-0.0071768883,0,-0.016941366,0,0,0.23021871,-0.017388677,0,0,0.25904116,0,0,0.063492026,0,0.44911357,147.57479,2998.0633,9295.48,8911.1107,nan,nan,0,3000,150,9902.9877,-2798.5333,0,-88108.791,0,3499.8962,0,8911.1107,0,0,0,0,0
3.72,552.23793,0,-2998.0702,147.57598,0,-0.22397759,0,0.064876241,0,0,-0.0057819288,0,-0.017167238,0,0,0.23194371,-0.01745392,0,0,0.26041422,0,0,0.063358532,0,0.44911775,147.57615,2998.0702,9295.48,9020.1439,nan,nan,0,3000,150,9903.1635,-2806.257,0,-88088.549,0,3531.0745,0,9020.1439,0,0,0,0,0
3.75,556.66523,0,-2998.0768,147.57774,0,-0.21482198,0,0.064722371,0,0,-0.0043840035,0,-0.017293947,0,0,0.23364742,-0.017424007,0,0,0.26176341,0,0,0.063266719,0,0.44912309,147.57789,2998.0768,9295.48,9128.7383,nan,nan,0,3000,150,9903.3908,-2809.4519,0,-88122.454,0,3511.9089,0,9128.7383,0,0,0,0,0
3.78,561.09259,0,-2998.0831,147.57987,0,-0.20587465,0,0.064610255,0,0,-0.0030025835,0,-0.017324654,0,0,0.23532971,-0.017304041,0,0,0.26308911,0,0,0.063215251,0,0.44912957,147.58001,2998.0831,9295.48,9236.8723,nan,nan,0,3000,150,9903.6685,-2808.3214,0,-88206.87,0,3445.1305,0,9236.8723,0,0,0,0,0
3.81,565.52002,0,-2998.0891,147.58236,0,-0.19729297,0,0.064539139,0,0,-0.0016559595,0,-0.017263675,0,0,0.23699046,-0.017100101,0,0,0.26439167,0,0,0.063202307,0,0.44913715,147.58249,2998.0891,9295.48,9344.5247,nan,nan,0,3000,150,9903.9951,-2803.1187,0,-88337.662,0,3333.9867,0,9344.5247,0,0,0,0,0
3.84,569.94753,0,-2998.0949,147.5852,0,-0.18922032,0,0.064507738,0,0,-0.0003610498,0,-0.017116364,0,0,0.23862959,-0.016819116,0,0,0.26567145,0,0,0.063225629,0,0.4491458,147.58532,2998.0949,9295.48,9451.6748,nan,nan,0,3000,150,9904.3693,-2794.1409,0,-88510.268,0,3182.1713,0,9451.6748,0,0,0,0,0
3.87,574.37513,0,-2998.1005,147.58839,0,-0.18178482,0,0.06451428,0,0,0.00086676323,0,-0.016888993,0,0,0.24024705,-0.016468726,0,0,0.2669288,0,0,0.063282579,0,0.4491555,147.5885,2998.1005,9295.48,9558.3023,nan,nan,0,3000,150,9904.79,-2781.7236,0,-88719.789,0,2993.7521,0,9558.3023,0,0,0,0,0
3.9,578.80283,0,-2998.1059,147.59191,0,-0.17509836,0,0.064556558,0,0,0.002013768,0,-0.016588619,0,0,0.24184281,-0.016057146,0,0,0.26816403,0,0,0.06337019,0,0.44916621,147.59201,2998.1059,9295.48,9664.3877,nan,nan,0,3000,150,9905.2559,-2766.2338,0,-88961.067,0,2773.0978,0,9664.3877,0,0,0,0,0
3.93,583.23064,0,-2998.111,147.59575,0,-0.16925586,0,0.064631975,0,0,0.003068029,0,-0.016222949,0,0,0.24341684,-0.015593026,0,0,0.26937748,0,0,0.063485223,0,0.44917792,147.59585,2998.111,9295.48,9769.9116,nan,nan,0,3000,150,9905.7658,-2748.064,0,-89228.768,0,2524.8031,0,9769.9116,0,0,0,0,0
3.96,587.65857,0,-2998.116,147.59991,0,-0.16433485,0,0.064737603,0,0,0.0040194631,0,-0.015800208,0,0,0.24496915,-0.01508531,0,0,0.27056943,0,0,0.063624223,0,0.4491906,147.6,2998.116,9295.48,9874.8554,nan,nan,0,3000,150,9906.3186,-2727.6254,0,-89517.462,0,2253.6163,0,9874.8554,0,0,0,0,0
3.99,592.08663,0,-2998.1209,147.60438,0,-0.16039526,0,0.064870238,0,0,0.0048598869,0,-0.015328998,0,0,0.24649977,-0.014543106,0,0,0.27174015,0,0,0.063783582,0,0.44920422,147.60447,2998.1209,9295.48,9979.2013,nan,nan,0,3000,150,9906.9133,-2705.3411,0,-89821.705,0,1964.3665,0,9979.2013,0,0,0,0,0
4.02,596.51483,0,-2998.1257,147.60916,0,-0.15747945,0,0.065026457,0,0,0.0055830359,0,-0.014818164,0,0,0.24800873,-0.013975549,0,0,0.27288989,0,0,0.063959589,0,0.44921877,147.60924,2998.1257,9295.48,10082.932,nan,nan,0,3000,150,9907.5489,-2681.6399,0,-90136.111,0,1661.8947,0,10082.932,0,0,0,0,0
4.05,600.94317,0,-2998.1304,147.61423,0,-0.15561254,0,0.065202676,0,0,0.0061845567,0,-0.014276663,0,0,0.24949608,-0.01339168,0,0,0.27401883,0,0,0.064148492,0,0.44923422,147.61431,2998.1304,9295.48,10186.029,nan,nan,0,3000,150,9908.2245,-2656.9497,0,-90455.422,0,1350.9873,0,10186.029,0,0,0,0,0
4.08,605.37167,0,-2998.135,147.61959,0,-0.15480289,0,0.065395207,0,0,0.0066619738,0,-0.013713439,0,0,0.25096186,-0.012800324,0,0,0.27512716,0,0,0.064346546,0,0.44925055,147.61967,2998.135,9295.48,10288.478,nan,nan,0,3000,150,9908.9393,-2631.692,0,-90774.578,0,1036.3139,0,10288.478,0,0,0,0,0
4.11,609.80034,0,-2998.1397,147.62524,0,-0.15504285,0,0.065600313,0,0,0.0070146323,0,-0.013137297,0,0,0.25240614,-0.012209983,0,0,0.27621501,0,0,0.064550067,0,0.44926776,147.62532,2998.1397,9295.48,10390.263,nan,nan,0,3000,150,9909.6927,-2606.2755,0,-91088.771,0,722.36914,0,10390.263,0,0,0,0,0
4.14,614.22918,0,-2998.1443,147.63116,0,-0.15630963,0,0.065814263,0,0,0.007243619,0,-0.012556795,0,0,0.25382899,-0.011628734,0,0,0.27728247,0,0,0.064755478,0,0.44928583,147.63125,2998.1443,9295.48,10491.368,nan,nan,0,3000,150,9910.4838,-2581.0917,0,-91393.503,0,413.42037,0,10491.368,0,0,0,0,0
4.17,618.6582,0,-2998.1491,147.63737,0,-0.15856636,0,0.06603338,0,0,0.0073516629,0,-0.011980134,0,0,0.25523046,-0.01106414,0,0,0.27832959,0,0,0.064959355,0,0.44930474,147.63745,2998.1491,9295.48,10591.779,nan,nan,0,3000,150,9911.3124,-2556.5096,0,-91684.631,0,113.46031,0,10591.779,0,0,0,0,0
4.2,623.08741,0,-2998.1539,147.64385,0,-0.16176336,0,0.066254093,0,0,0.0073430186,0,-0.011415068,0,0,0.25661062,-0.01052317,0,0,0.27935638,0,0,0.065158462,0,0.4493245,147.64393,2998.1539,9295.48,10691.481,nan,nan,0,3000,150,9912.1778,-2532.8721,0,-91958.408,0,-173.83405,0,10691.481,0,0,0,0,0
