time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
2.85,30.210128,0,-371.10448,19.69692,0,-237.82519,0,1.4950834,0,0,-0.0077274183,0,0.0091497464,0,0,0.99670529,0.0090858941,-0,0,1,0,0,-0.0056212372,0,0.70355264,238.41058,371.10448,71.420736,6723.9583,1.4835299,0,0,nan,nan,33590.796,-576.08216,-0,69.932675,0,0.44972343,0,6723.9583,0,0,0,0,0
2.9,31.203979,0,-383.08687,20.072563,0,-241.62192,0,1.4946987,0,0,-0.0076576608,0,0.0090354564,0,0,0.99701943,0.0089713181,-0,0,1,0,0,-0.0055566806,0,0.71490446,242.22432,383.08687,71.181883,6718.75,1.4835299,0,0,nan,nan,34633.862,-593.97074,-0,71.299605,0,0.44304346,0,6718.75,0,0,0,0,0
2.95,32.216674,0,-395.25905,20.450819,0,-245.41656,0,1.4943175,0,0,-0.0075888864,0,0.0089206714,0,0,0.9973036,0.008856264,-0,0,1,0,0,-0.0054913891,0,0.72625549,246.03621,395.25905,70.943029,6713.5417,1.4835299,0,0,nan,nan,35690.411,-612.09056,-0,72.63396,0,0.43716127,0,6713.5417,0,0,0,0,0
3,33.248344,0,-407.6209,20.831644,0,-249.20894,0,1.4939397,0,0,-0.0075209748,0,0.0088054215,0,0,0.99756069,0.0087407619,-0,0,1,0,0,-0.0054254069,0,0.7376053,249.84608,407.6209,70.704176,6708.3333,1.4835299,0,0,nan,nan,36760.254,-630.43836,-0,73.934094,0,0.4320216,0,6708.3333,0,0,0,0,0
3.05,34.299116,0,-420.17232,21.21499,0,-252.99888,0,1.4935652,0,0,-0.0074538137,0,0.008689737,0,0,0.99779326,0.0086248422,-0,0,1,0,0,-0.0053587763,0,0.74895345,253.65374,420.17232,70.465322,6703.125,1.4835299,0,0,nan,nan,37843.197,-649.01082,-0,75.198395,0,0.42757329,0,6703.125,0,0,0,0,0
3.1,35.369115,0,-432.91317,21.600808,0,-256.78623,0,1.4931941,0,0,-0.0073872988,0,0.0085736485,0,0,0.99800366,0.0085085356,-0,0,1,0,0,-0.0052915385,0,0.76029949,257.45904,432.91317,70.226469,6697.9167,1.4835299,0,0,nan,nan,38939.041,-667.80455,-0,76.425294,0,0.42376877,0,6697.9167,0,0,0,0,0
3.15,36.458464,0,-445.84332,21.989051,0,-260.57079,0,1.4928264,0,0,-0.0073213328,0,0.0084571866,0,0,0.998194,0.008391873,-0,0,1,0,0,-0.005223733,0,0.77164299,261.26179,445.84332,69.987615,6692.7083,1.4835299,0,0,nan,nan,40047.585,-686.81609,-0,77.61326,0,0.42056376,0,6692.7083,0,0,0,0,0
3.2,37.567281,0,-458.96263,22.379666,0,-264.35242,0,1.4924619,0,0,-0.0072558252,0,0.0083403822,0,0,0.99836619,0.0082748852,-0,0,1,0,0,-0.0051553983,0,0.78298351,265.06183,458.96263,69.748762,6687.5,1.4835299,0,0,nan,nan,41168.625,-706.04191,-0,78.76081,0,0.41791688,0,6687.5,0,0,0,0,0
3.25,38.695685,0,-472.27095,22.772602,0,-268.13092,0,1.4921006,0,0,-0.0071906918,0,0.0082232666,0,0,0.99852197,0.0081576037,-0,0,1,0,0,-0.0050865715,0,0.79432063,268.85897,472.27095,69.509908,6682.2917,1.4835299,0,0,nan,nan,42301.95,-725.47844,-0,79.866502,0,0.4157894,0,6682.2917,0,0,0,0,0
3.3,39.843791,0,-485.76812,23.167806,0,-271.90615,0,1.4917427,0,0,-0.0071258541,0,0.008105871,0,0,0.99866289,0.0080400597,-0,0,1,0,0,-0.0050172891,0,0.8056539,272.65307,485.76812,69.271054,6677.0833,1.4835299,0,0,nan,nan,43447.348,-745.12203,-0,80.928947,0,0.414145,0,6677.0833,0,0,0,0,0
