alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.919862,0.9000,-9.584000,15.456000,-21.535000,-0.088590,-0.419600,-8.768000,8.691770,-18.558103
-1.919862,1.1000,-28.734000,12.300000,0.247300,-0.103800,-0.419600,-8.768000,-3.701307,-26.029473
-1.919862,1.3000,-27.397000,12.735000,0.182700,-0.089810,-0.419600,-8.768000,-4.089200,-23.468351
-1.919862,1.6000,-25.303000,12.061000,0.232800,-0.077000,-0.419600,-8.768000,-2.987402,-23.136036
-1.919862,2.0000,-23.236000,10.239000,0.327300,-0.064130,-0.419600,-8.768000,-1.967537,-21.084847
-1.919862,2.5000,-21.834000,8.677000,0.448000,-0.054150,-0.419600,-8.768000,-1.218681,-20.196762
-1.919862,3.0000,-21.002000,7.504000,0.536600,-0.047040,-0.419600,-8.768000,-0.770055,-19.320137
-1.832596,0.3000,-7.047000,12.104000,-28.762200,-0.053790,-0.154400,-8.646000,-0.712187,-16.357945
-1.832596,0.5000,-7.207000,12.753000,-33.299700,-0.057410,-0.158200,-8.856000,11.121111,-17.847635
-1.832596,0.7000,-7.535000,13.987000,-37.822300,-0.065330,-0.164600,-9.213000,306.475125,-20.786909
-1.832596,0.9000,-7.665000,14.437000,-39.474100,-0.088590,-0.161500,-9.042000,-269.404755,-24.196008
-1.832596,1.1000,-28.752000,11.893000,0.257300,-0.103800,-0.161500,-9.042000,-3.701307,-30.590217
-1.832596,1.3000,-27.186000,12.439000,0.217600,-0.089810,-0.161500,-9.042000,-4.089200,-28.561946
-1.832596,1.6000,-25.086000,11.651000,0.240600,-0.077000,-0.161500,-9.042000,-2.987402,-27.668132
-1.832596,2.0000,-23.305000,9.850000,0.312600,-0.064130,-0.161500,-9.042000,-1.967537,-25.863315
-1.832596,2.5000,-21.942000,8.239000,0.386300,-0.054150,-0.161500,-9.042000,-1.218681,-25.072633
-1.832596,3.0000,-21.235000,7.074000,0.439300,-0.047040,-0.161500,-9.042000,-0.770055,-24.092875
-1.745329,0.3000,-5.593000,11.073000,-63.395000,-0.053790,-0.022370,-8.786000,-699.581468,-21.124954
-1.745329,0.5000,-5.670000,11.589000,-66.796700,-0.057410,-0.022910,-9.000000,-727.656400,-22.924041
-1.745329,0.7000,-5.838000,12.562000,-70.526600,-0.065330,-0.023840,-9.362000,-752.293585,-26.493568
-1.745329,0.9000,-5.877000,12.752000,-68.551000,-0.088590,-0.023390,-9.189000,-710.467666,-29.226577
-1.745329,1.1000,-28.552000,11.260000,0.218800,-0.103800,-0.023390,-9.189000,-3.701307,-35.912995
-1.745329,1.3000,-26.859000,11.868000,0.195200,-0.089810,-0.023390,-9.189000,-4.089200,-33.878994
-1.745329,1.6000,-24.727000,11.032000,0.202400,-0.077000,-0.023390,-9.189000,-2.987402,-32.480977
-1.745329,2.0000,-23.160000,9.173000,0.235400,-0.064130,-0.023390,-9.189000,-1.967537,-30.893884
-1.745329,2.5000,-21.855000,7.566000,0.269400,-0.054150,-0.023390,-9.189000,-1.218681,-29.358357
-1.745329,3.0000,-21.262000,6.435000,0.293200,-0.047040,-0.023390,-9.189000,-0.770055,-28.195253
-1.658063,0.3000,-4.297000,9.490000,-0.000000,-0.053790,-0.009026,-8.800000,-2004.779325,-25.548188
-1.658063,0.5000,-4.313000,9.844000,-0.000000,-0.057410,-0.009245,-9.014000,-2195.574271,-27.496245
-1.658063,0.7000,-4.366000,10.496000,-0.000000,-0.065330,-0.009618,-9.377000,-2287.820476,-31.386628
-1.658063,0.9000,-4.366000,10.487000,-0.000000,-0.088590,-0.009440,-9.204000,-2099.317361,-33.340414
-1.658063,1.1000,-28.128000,10.248000,0.136100,-0.103800,-0.009440,-9.204000,-3.701307,-41.711327
-1.658063,1.3000,-26.334000,10.885000,0.118400,-0.089810,-0.009440,-9.204000,-4.089200,-40.084127
-1.658063,1.6000,-24.206000,10.007000,0.110000,-0.077000,-0.009440,-9.204000,-2.987402,-37.677705
-1.658063,2.0000,-22.841000,8.194000,0.119400,-0.064130,-0.009440,-9.204000,-1.967537,-35.099395
-1.658063,2.5000,-21.624000,6.653000,0.129400,-0.054150,-0.009440,-9.204000,-1.218681,-32.773186
