time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,tabulated_thrust_fx,tabulated_thrust_fy,tabulated_thrust_fz,tabulated_thrust_mx,tabulated_thrust_my,tabulated_thrust_mz
30,290.21432,-199.6796,-3387.132,10.50911,-2.5565882,51.427543,0.11464947,-1.364365,-0.73830301,-9.2575987e-05,0.22854328,-0.014641083,-0.26179939,2.25622e-06,-0.0013658999,1,-0.26179939,1.8515197e-06,-0.00073205417,1,0,0,0.067261111,0.01431881,0.15876248,51.922105,3387.132,59.5,0,1.0821041,0,0,nan,nan,1177.5627,-57.625081,-60.340828,-65.097668,0.00073099155,-37.801959,158.9646,0,0,0,0,0,0
30.04,290.6349,-199.78295,-3385.0683,10.524217,-2.6163786,51.768993,0.1109652,-1.3554093,-0.73453808,-7.1308748e-05,0.2183239,0.0043247169,-0.26179939,1.7448438e-06,-0.00043965384,1,-0.26179939,1.426175e-06,0.00021623584,1,0,0,0.076252825,0.013852251,0.15981355,52.267166,3385.0683,59.5,0,1.0821041,0,0,nan,nan,1193.522,-56.949917,-60.372126,-104.85635,0.00057321636,-138.14844,157.85942,0,0,0,0,0,0
30.08,291.05648,-199.88896,-3382.9912,10.560338,-2.6898027,52.104909,0.10459578,-1.3471585,-0.72801414,-5.4667967e-05,0.19652254,0.022629037,-0.26179939,1.3431184e-06,0.00049059026,1,-0.26179939,1.0933593e-06,0.0011314518,1,0,0,0.084126302,0.012666148,0.16085835,52.6102,3382.9912,59.5,0,1.0821041,0,0,nan,nan,1209.5006,-56.188304,-56.745519,-141.73991,0.00044734136,-230.86855,147.39198,0,0,0,0,0,0
30.12,291.4799,-199.99811,-3380.9007,10.616908,-2.7730277,52.435657,0.096162865,-1.3400358,-0.71936028,-4.1710349e-05,0.16440333,0.038948189,-0.26179939,1.0290207e-06,0.0013681285,1,-0.26179939,8.3420697e-07,0.0019474094,1,0,0,0.090500729,0.010860347,0.16189684,52.9512,3380.9007,59.5,0,1.0821041,0,0,nan,nan,1225.4964,-55.566896,-47.530251,-173.41675,0.00034739142,-309.91332,120.90133,0,0,0,0,0,0
30.16,291.90596,-200.11069,-3378.797,10.692729,-2.8608214,52.761912,0.086358379,-1.3343946,-0.70928316,-3.1670687e-05,0.12388169,0.05145254,-0.26179939,7.8462569e-07,0.0021108526,1,-0.26179939,6.3341375e-07,0.002572627,1,0,0,0.095082624,0.008617458,0.16292939,53.290281,3378.797,59.5,0,1.0821041,0,0,nan,nan,1241.5131,-55.238707,-35.636537,-197.70771,0.00026841976,-369.80998,87.740244,0,0,0,0,0,0
30.2,292.33535,-200.22682,-3376.6804,10.783206,-2.9495536,53.0848,0.075820711,-1.3304979,-0.69843961,-2.393115e-05,0.077759424,0.06022042,-0.26179939,5.9540602e-07,0.0026751424,1,-0.26179939,4.7862299e-07,0.003011021,1,0,0,0.097702705,0.0060954218,0.16395705,53.627787,3376.6804,59.5,0,1.0821041,0,0,nan,nan,1257.565,-55.399233,-24.372184,-211.41365,0.0002063507,-401.09354,58.559188,0,0,0,0,0,0
30.24,292.76855,-200.34645,-3374.5509,10.882876,-3.0355259,53.405757,0.064973589,-1.3284883,-0.68726926,-1.7995014e-05,0.029220344,0.065525923,-0.26179939,4.4963935e-07,0.0030631267,1,-0.26179939,3.5990028e-07,0.0032762961,1,0,0,0.098330161,0.003431014,0.16498142,53.964244,3374.5509,59.5,0,1.0821041,0,0,nan,nan,1273.6758,-55.843323,-12.626776,-216.52915,0.00015782702,-411.35491,28.864813,0,0,0,0,0,0
30.28,293.20585,-200.46941,-3372.4086,10.987746,-3.1155068,53.726117,0.054150342,-1.3284073,-0.67612041,-1.3465244e-05,-0.019499496,0.067265852,-0.26179939,3.3791378e-07,0.0032744697,1,-0.26179939,2.6930487e-07,0.0033632926,1,0,0,0.097010365,0.00076890985,0.16600433,54.30025,3372.4086,59.5,0,1.0821041,0,0,nan,nan,1289.8729,-56.502241,-0.71682432,-213.75704,0.00012009955,-403.23435,-1.0456823,0,0,0,0,0,0
30.32,293.64737,-200.59542,-3370.2535,11.093406,-3.1864651,54.047263,0.043661486,-1.3302123,-0.66531817,-1.0026193e-05,-0.066012621,0.06549219,-0.26179939,2.5271278e-07,0.0033088145,1,-0.26179939,2.0052386e-07,0.0032746095,1,0,0,0.093879347,-0.001752375,0.16702759,54.636395,3370.2535,59.5,0,1.0821041,0,0,nan,nan,1306.1844,-57.547864,10.845105,-201.36789,9.0928361e-05,-370.30855,-30.205193,0,0,0,0,0,0
30.36,294.09305,-200.72403,-3368.0855,11.194358,-3.2446947,54.370694,0.033820025,-1.3337509,-0.6551892,-7.4283971e-06,-0.10706194,0.06021975,-0.26179939,1.8806677e-07,0.0031679959,1,-0.26179939,1.4856794e-07,0.0030109875,1,0,0,0.089208472,-0.0039984413,0.16805269,54.973169,3368.0855,59.5,0,1.0821041,0,0,nan,nan,1322.634,-59.001176,22.206402,-179.71821,6.8495081e-05,-312.8313,-59.868092,0,0,0,0,0,0
30.4,294.54261,-200.85469,-3365.9044,11.286277,-3.2877365,54.697477,0.024997721,-1.3387579,-0.64611844,-5.4759763e-06,-0.14029552,0.051581102,-0.26179939,1.3926357e-07,0.0028532003,1,-0.26179939,1.0951953e-07,0.0025790551,1,0,0,0.083351347,-0.0058411836,0.16908052,55.310862,3365.9044,59.5,0,1.0821041,0,0,nan,nan,1339.2365,-60.705798,31.464823,-151.97375,5.133645e-05,-239.53313,-84.200747,0,0,0,0,0,0
30.44,294.99561,-200.98677,-3363.7103,11.365268,-3.3153754,55.028187,0.017571965,-1.3448943,-0.63849354,-4.0160013e-06,-0.16413645,0.040603777,-0.26179939,1.0260568e-07,0.0023920719,1,-0.26179939,8.0320026e-08,0.0020301889,1,0,0,0.076706509,-0.007204334,0.17011128,55.649539,3363.7103,59.5,0,1.0821041,0,0,nan,nan,1355.9962,-62.519567,37.476099,-120.05303,3.828088e-05,-155.42858,-99.657016,0,0,0,0,0,0
30.48,295.45148,-201.11967,-3361.5028,11.428554,-3.3280276,55.363143,0.011866117,-1.3517715,-0.63264335,-2.9298267e-06,-0.17764374,0.028204506,-0.26179939,7.520947e-08,0.0018288612,1,-0.26179939,5.8596534e-08,0.0014102253,1,0,0,0.069699682,-0.0080493772,0.17114499,55.989211,3361.5028,59.5,0,1.0821041,0,0,nan,nan,1372.9145,-64.228527,40.63624,-86.124288,2.8398965e-05,-66.280436,-107.71534,0,0,0,0,0,0
30.52,295.90955,-201.25282,-3359.2818,11.474616,-3.3269011,55.702218,0.0081625462,-1.3589759,-0.62885195,-2.1259264e-06,-0.18055243,0.015254187,-0.26179939,5.4839204e-08,0.0012075848,1,-0.26179939,4.2518528e-08,0.00076270936,1,0,0,0.062753397,-0.0083707418,0.17218108,56.329687,3359.2818,59.5,0,1.0821041,0,0,nan,nan,1389.9832,-65.937533,41.080792,-52.883416,2.0958062e-05,21.631661,-108.65299,0,0,0,0,0,0
30.56,296.36914,-201.38568,-3357.0472,11.503146,-3.3138746,56.044981,0.006676652,-1.366094,-0.62733303,-1.534087e-06,-0.17323089,0.0025572528,-0.26179939,3.9771373e-08,0.00057051906,1,-0.26179939,3.0681739e-08,0.00012786264,1,0,0,0.05626339,-0.0081929174,0.17321872,56.670698,3357.0472,59.5,0,1.0821041,0,0,nan,nan,1407.1899,-67.426824,39.130459,-21.885254,1.5383869e-05,103.9455,-103.30247,0,0,0,0,0,0
30.6,296.82954,-201.51784,-3354.7989,11.514915,-3.2912957,56.39088,0.007520846,-1.3727353,-0.62819441,-1.1007304e-06,-0.15660376,-0.0091942212,-0.26179939,2.8684634e-08,-4.4201464e-05,1,-0.26179939,2.2014609e-08,-0.00045971106,1,0,0,0.050579965,-0.0075652032,0.1742573,57.012045,3354.7989,59.5,0,1.0821041,0,0,nan,nan,1424.5252,-68.729214,35.194284,5.4052293,1.1229977e-05,176.68525,-92.700189,0,0,0,0,0,0
30.64,297.29012,-201.64895,-3352.5366,11.511627,-3.2618258,56.739216,0.01066327,-1.3785515,-0.63139741,-7.8518685e-07,-0.13206573,-0.019438213,-0.26179939,2.0571354e-08,-0.0006041502,1,-0.26179939,1.5703737e-08,-0.00097191067,1,0,0,0.045992375,-0.0065563421,0.1752962,57.353524,3352.5366,59.5,0,1.0821041,0,0,nan,nan,1441.9793,-69.836527,29.709207,27.535807,8.1512567e-06,236.00849,-77.972026,0,0,0,0,0,0
30.68,297.75032,-201.77879,-3350.2604,11.495639,-3.2282344,57.089231,0.015891732,-1.3832542,-0.63672136,-5.5674865e-07,-0.10129815,-0.027746123,-0.26179939,1.4667135e-08,-0.0010833221,1,-0.26179939,1.1134973e-08,-0.0013873061,1,0,0,0.042718587,-0.0052493045,0.17633486,57.694957,3350.2604,59.5,0,1.0821041,0,0,nan,nan,1459.5436,-70.810844,23.101274,43.673796,5.881998e-06,279.79936,-60.221921,0,0,0,0,0,0
30.72,298.20969,-201.90726,-3347.9702,11.470094,-3.1935225,57.440118,0.022797972,-1.3866276,-0.64374841,-3.9234694e-07,-0.066324746,-0.033817525,-0.26179939,1.0395136e-08,-0.0014622115,1,-0.26179939,7.8469387e-09,-0.0016908762,1,0,0,0.040891402,-0.0037367287,0.1773729,58.036212,3347.9702,59.5,0,1.0821041,0,0,nan,nan,1477.2114,-71.632477,15.752005,52.936579,4.2190287e-06,305.78411,-40.483115,0,0,0,0,0,0
30.76,298.6679,-202.03436,-3345.6659,11.438415,-3.1605939,57.79113,0.030797136,-1.3885409,-0.65188353,-2.747497e-07,-0.029272711,-0.037470231,-0.26179939,7.3223412e-09,-0.0017275095,1,-0.26179939,5.494994e-09,-0.0018735115,1,0,0,0.040558835,-0.0021165856,0.17841009,58.377218,3345.6659,59.5,0,1.0821041,0,0,nan,nan,1494.9792,-72.29625,8.010701,55.301432,3.0075385e-06,313.67788,-19.716707,0,0,0,0,0,0
30.8,299.12479,-202.16023,-3343.3476,11.404225,-3.1322242,58.141561,0.03918754,-1.388952,-0.66041474,-1.9115673e-07,0.0076826669,-0.038634935,-0.26179939,5.1255049e-09,-0.001871746,1,-0.26179939,3.8231346e-09,-0.0019317467,1,0,0,0.041683362,-0.00048811446,0.17944628,58.717927,3343.3476,59.5,0,1.0821041,0,0,nan,nan,1512.8442,-72.799871,0.20292795,50.69621,2.1303559e-06,303.30996,1.1413684,0,0,0,0,0,0
30.84,299.58032,-202.28509,-3341.0153,11.371209,-3.1109703,58.490732,0.047242,-1.3879089,-0.66860483,-1.321156e-07,0.042405449,-0.037353748,-0.26179939,3.5646798e-09,-0.0018930985,1,-0.26179939,2.642312e-09,-0.0018676874,1,0,0,0.044143991,0.0010524175,0.18048128,59.058276,3341.0153,59.5,0,1.0821041,0,0,nan,nan,1530.8032,-73.149336,-7.3415101,39.357966,1.4992213e-06,275.37667,21.150076,0,0,0,0,0,0
30.88,300.03462,-202.40926,-3338.6691,11.343112,-3.0991573,58.837948,0.054307372,-1.3855473,-0.67579143,-9.0688448e-08,0.072827872,-0.033782303,-0.26179939,2.4627972e-09,-0.0017953773,1,-0.26179939,1.813769e-09,-0.0016891152,1,0,0,0.047738773,0.0024162563,0.18151475,59.398153,3338.6691,59.5,0,1.0821041,0,0,nan,nan,1548.8501,-73.356136,-14.268427,21.521204,1.0480555e-06,230.80167,39.340917,0,0,0,0,0,0
30.92,300.48793,-202.53318,-3336.309,11.323295,-3.0985395,59.182563,0.059885277,-1.3820829,-0.68146811,-6.1816056e-08,0.097185213,-0.02819357,-0.26179939,1.6899889e-09,-0.0015881467,1,-0.26179939,1.2363211e-09,-0.0014096785,1,0,0,0.052199904,0.0035269398,0.18254616,59.737383,3336.309,59.5,0,1.0821041,0,0,nan,nan,1566.9754,-73.450957,-20.20143,-1.2411209,7.2764482e-07,173.48626,54.713545,0,0,0,0,0,0
30.96,300.94066,-202.6573,-3333.9352,11.31465,-3.1102219,59.524021,0.063673715,-1.3777945,-0.68532644,-4.1832728e-08,0.11406429,-0.020979329,-0.26179939,1.1516118e-09,-0.0012868625,1,-0.26179939,8.3665455e-10,-0.0010489664,1,0,0,0.05721063,0.0043251157,0.1835749,60.075771,3333.9352,59.5,0,1.0821041,0,0,nan,nan,1585.1684,-73.343501,-24.751058,-28.233754,5.0165075e-07,105.32137,66.287523,0,0,0,0,0,0
31,301.39329,-202.78213,-3331.5478,11.31942,-3.134542,59.861884,0.065569933,-1.3730082,-0.68725929,-2.8100021e-08,0.12251308,-0.012642388,-0.26179939,7.791316e-10,-0.00091275948,1,-0.26179939,5.6200043e-10,-0.00063211938,1,0,0,0.062421962,0.004772924,0.18460034,60.413109,3331.5478,59.5,0,1.0821041,0,0,nan,nan,1603.4174,-73.126636,-27.574255,-57.229066,3.4334388e-07,32.12956,73.205151,0,0,0,0,0,0
31.04,301.84639,-202.90817,-3329.147,11.339097,-3.1710474,60.195912,0.065641499,-1.3680743,-0.68733216,-1.8731804e-08,0.12211108,-0.0037749523,-0.26179939,5.2325174e-10,-0.00049221008,1,-0.26179939,3.7463609e-10,-0.00018874762,1,0,0,0.067476551,0.0048572978,0.18562204,60.749253,3329.147,59.5,0,1.0821041,0,0,nan,nan,1621.7138,-72.745741,-28.411501,-86.729305,2.3324732e-07,-42.037893,74.85984,0,0,0,0,0,0
31.08,302.30056,-203.03587,-3326.7328,11.374033,-3.2183154,60.52607,0.064083653,-1.3633441,-0.68574083,-1.2389149e-08,0.11312653,0.0049791326,-0.26179939,3.4875116e-10,-5.5370909e-05,1,-0.26179939,2.4778299e-10,0.00024895663,1,0,0,0.072037109,0.0045915421,0.18663962,61.084075,3326.7328,59.5,0,1.0821041,0,0,nan,nan,1640.0498,-72.430899,-27.154184,-114.49856,1.5723955e-07,-111.39364,71.023505,0,0,0,0,0,0
31.12,302.75642,-203.16565,-3324.3056,11.423708,-3.2742774,60.852503,0.061174611,-1.3591443,-0.6827666,-8.1282125e-09,0.096361543,0.012975423,-0.26179939,2.3063965e-10,0.00036588849,1,-0.26179939,1.6256425e-10,0.00064877113,1,0,0,0.075805308,0.0040147265,0.18765283,61.417499,3324.3056,59.5,0,1.0821041,0,0,nan,nan,1658.4202,-72.245352,-23.883317,-138.55947,1.0516372e-07,-170.89877,61.971421,0,0,0,0,0,0
31.16,303.21452,-203.29778,-3321.8653,11.486255,-3.3360533,61.175721,0.057237814,-1.3557544,-0.67873836,-5.2886389e-09,0.073316538,0.019633808,-0.26179939,1.5131163e-10,0.00074078077,1,-0.26179939,1.0577278e-10,0.00098169038,1,0,0,0.078553357,0.0031883096,0.18866193,61.749605,3321.8653,59.5,0,1.0821041,0,0,nan,nan,1676.8282,-72.243087,-18.889281,-156.85224,6.9763287e-08,-215.52864,48.512098,0,0,0,0,0,0
31.2,303.67532,-203.43244,-3319.4122,11.55896,-3.4004679,61.496507,0.052612739,-1.3533838,-0.67400289,-3.4118224e-09,0.0458937,0.024496209,-0.26179939,9.8454562e-11,0.0010426035,1,-0.26179939,6.8236447e-11,0.0012248104,1,0,0,0.080135374,0.0021904797,0.18966766,62.080636,3319.4122,59.5,0,1.0821041,0,0,nan,nan,1695.2859,-72.382077,-12.638027,-168.50483,4.5894055e-08,-243.09548,31.895567,0,0,0,0,0,0
31.24,304.13917,-203.56968,-3316.9463,11.638389,-3.4642709,61.815819,0.047636579,-1.3521609,-0.66890596,-2.1817911e-09,0.016294703,0.027272005,-0.26179939,6.3522043e-11,0.0012513789,1,-0.26179939,4.3635823e-11,0.0013636002,1,0,0,0.080495905,0.0011087617,0.19067098,62.410912,3316.9463,59.5,0,1.0821041,0,0,nan,nan,1713.8101,-72.821348,-5.7281013,-172.50546,2.9933066e-08,-250.96089,13.672307,0,0,0,0,0,0
31.28,304.60627,-203.70941,-3314.4676,11.720596,-3.5243587,62.134678,0.042631409,-1.3521226,-0.6637786,-1.3826288e-09,-0.013121007,0.027864608,-0.26179939,4.0628568e-11,0.0013557804,1,-0.26179939,2.7652576e-11,0.0013932304,1,0,0,0.079675351,3.1872033e-05,0.19167292,62.740762,3314.4676,59.5,0,1.0821041,0,0,nan,nan,1732.4185,-73.561053,1.1968067,-168.86479,1.9351353e-08,-239.17183,-4.4808314,0,0,0,0,0,0
31.32,305.07664,-203.85143,-3311.9761,11.801558,-3.5780926,62.454078,0.037895668,-1.3532146,-0.65892781,-8.6802185e-10,-0.040091592,0.026373677,-0.26179939,2.5753752e-11,0.00135405,1,-0.26179939,1.7360437e-11,0.0013186839,1,0,0,0.077802235,-0.00095815343,0.19267443,63.070502,3311.9761,59.5,0,1.0821041,0,0,nan,nan,1751.1282,-74.539605,7.526767,-158.30003,1.2397393e-08,-209.6086,-20.98546,0,0,0,0,0,0
31.36,305.55017,-203.99544,-3309.4719,11.877634,-3.6235706,62.774897,0.033697336,-1.3552996,-0.654629,-5.3967813e-10,-0.062703776,0.023072242,-0.26179939,1.6174119e-11,0.0012537013,1,-0.26179939,1.0793563e-11,0.0011536121,1,0,0,0.075076232,-0.0017926037,0.19367641,63.400427,3309.4719,59.5,0,1.0821041,0,0,nan,nan,1769.9559,-75.646708,12.756974,-142.12164,7.8684588e-09,-165.68844,-34.548792,0,0,0,0,0,0
31.4,306.0266,-204.1411,-3306.9547,11.945662,-3.6595825,63.097795,0.030266371,-1.3581724,-0.65111781,-3.3215661e-10,-0.079419834,0.018365527,-0.26179939,1.0060578e-11,0.0010701274,1,-0.26179939,6.6431323e-12,0.00091827634,1,0,0,0.071752212,-0.0024207732,0.19467943,63.730721,3306.9547,59.5,0,1.0821041,0,0,nan,nan,1788.9123,-76.89274,16.539064,-121.64479,4.9458891e-09,-110.77594,-44.277491,0,0,0,0,0,0
31.44,306.50556,-204.28802,-3304.4247,12.003246,-3.6856859,63.423148,0.027784585,-1.361576,-0.64857969,-2.0228093e-10,-0.089206553,0.012740114,-0.26179939,6.1955267e-12,0.00082445489,1,-0.26179939,4.0456186e-12,0.00063700572,1,0,0,0.068119551,-0.0028124267,0.19568366,64.061441,3304.4247,59.5,0,1.0821041,0,0,nan,nan,1808.0009,-78.218802,18.696346,-99.067825,3.077767e-09,-50.31888,-49.718811,0,0,0,0,0,0
31.48,306.9866,-204.43579,-3301.8815,12.049247,-3.7024098,63.75098,0.026373929,-1.3652259,-0.64713807,-1.2182553e-10,-0.091740038,0.0067124213,-0.26179939,3.7756566e-12,0.00054106596,1,-0.26179939,2.4365107e-12,0.00033562107,1,0,0,0.064469661,-0.0029582108,0.1966889,64.392521,3301.8815,59.5,0,1.0821041,0,0,nan,nan,1827.2188,-79.56426,19.217696,-76.352628,1.8952829e-09,10.682132,-50.848536,0,0,0,0,0,0
31.52,307.46926,-204.58407,-3299.3252,12.083265,-3.710762,64.081135,0.026083259,-1.368834,-0.64684119,-7.2515329e-11,-0.087144522,0.00077948591,-0.26179939,2.2758515e-12,0.00024508624,1,-0.26179939,1.4503066e-12,3.8974295e-05,1,0,0,0.061083804,-0.0028681957,0.19769481,64.723854,3299.3252,59.5,0,1.0821041,0,0,nan,nan,1846.5602,-80.868703,18.232003,-54.867347,1.1543413e-09,68.445984,-48.009768,0,0,0,0,0,0
31.56,307.95306,-204.73255,-3296.7557,12.106017,-3.7124031,64.413282,0.026876494,-1.3721271,-0.64765054,-4.2631086e-11,-0.076141814,-0.00461747,-0.26179939,1.3560645e-12,-3.9805714e-05,1,-0.26179939,8.5262172e-13,-0.0002308735,1,0,0,0.058207949,-0.0025691683,0.19870111,65.055345,3296.7557,59.5,0,1.0821041,0,0,nan,nan,1866.0201,-81.917456,15.960875,-36.923979,6.9498137e-10,117.20475,-41.795551,0,0,0,0,0,0
31.6,308.43757,-204.881,-3294.1728,12.119111,-3.7094186,64.746941,0.028627266,-1.3748709,-0.64943589,-2.4733044e-11,-0.059911689,-0.0091181435,-0.26179939,7.9820102e-13,-0.00029301065,1,-0.26179939,4.9466088e-13,-0.00045590717,1,0,0,0.056034446,-0.0021011236,0.19970749,65.386891,3294.1728,59.5,0,1.0821041,0,0,nan,nan,1885.5929,-82.856329,12.69181,-23.122952,4.1332572e-10,155.16195,-32.964301,0,0,0,0,0,0
31.64,308.92247,-205.02928,-3291.5766,12.124716,-3.704048,65.081476,0.031122966,-1.3768833,-0.65197971,-1.414756e-11,-0.039920153,-0.012457764,-0.26179939,4.6377622e-13,-0.00049810946,1,-0.26179939,2.8295119e-13,-0.0006228882,1,0,0,0.054695873,-0.0015133491,0.20071338,65.71831,3291.5766,59.5,0,1.0821041,0,0,nan,nan,1905.2682,-83.837573,8.737826,-14.630894,2.4263031e-10,179.15726,-22.356002,0,0,0,0,0,0
31.68,309.40748,-205.17734,-3288.9669,12.125599,-3.6986973,65.416101,0.034082713,-1.3780476,-0.6549956,-7.9703109e-12,-0.017924635,-0.014473783,-0.26179939,2.6576099e-13,-0.00064348711,1,-0.26179939,1.5940622e-13,-0.00072368914,1,0,0,0.054251712,-0.00086038363,0.20171799,66.049342,3288.9669,59.5,0,1.0821041,0,0,nan,nan,1925.0311,-84.74559,4.4212934,-11.912003,1.4046181e-10,188.08093,-10.839287,0,0,0,0,0,0
31.72,309.89249,-205.32522,-3286.3439,12.12477,-3.6956835,65.750149,0.037188039,-1.3783191,-0.65815938,-4.4167183e-12,0.0042772587,-0.015106903,-0.26179939,1.5004462e-13,-0.00072259918,1,-0.26179939,8.8334367e-14,-0.00075534516,1,0,0,0.054689242,-0.00019797447,0.20272093,66.379856,3286.3439,59.5,0,1.0821041,0,0,nan,nan,1944.8735,-85.504845,0.061506071,-14.996108,8.0111569e-11,181.93146,0.72470962,0,0,0,0,0,0
31.76,310.37748,-205.47305,-3283.7076,12.125285,-3.6971025,66.082986,0.040121412,-1.377725,-0.66114807,-2.4036687e-12,0.024933481,-0.014398783,-0.26179939,8.3362885e-14,-0.00073399519,1,-0.26179939,4.8073374e-14,-0.00071993913,1,0,0,0.055926862,0.00042084446,0.20372181,66.709728,3283.7076,59.5,0,1.0821041,0,0,nan,nan,1964.7879,-86.124272,-4.0332174,-23.515522,4.4960328e-11,161.68218,11.508517,0,0,0,0,0,0
31.8,310.86256,-205.62106,-3281.058,12.130008,-3.7046668,66.414034,0.042604889,-1.3763605,-0.66367887,-1.2821999e-12,0.042472421,-0.012486372,-0.26179939,4.5510986e-14,-0.00068115961,1,-0.26179939,2.5643998e-14,-0.00062431862,1,0,0,0.057822726,0.00094945082,0.20472022,67.038826,3281.058,59.5,0,1.0821041,0,0,nan,nan,1984.766,-86.624075,-7.5749225,-36.672634,2.4792775e-11,129.42163,20.748351,0,0,0,0,0,0
31.84,311.34796,-205.7695,-3278.3952,12.141382,-3.7195671,66.742804,0.044430439,-1.3743777,-0.6655398,-6.6875708e-13,0.055626123,-0.0095921994,-0.26179939,2.4370997e-14,-0.00057216689,1,-0.26179939,1.3375142e-14,-0.00047960997,1,0,0,0.060188141,0.0013509341,0.20571577,67.367015,3278.3952,59.5,0,1.0821041,0,0,nan,nan,2004.7992,-87.033917,-10.310097,-53.310552,1.3409112e-11,88.168647,27.784047,0,0,0,0,0,0
31.88,311.83396,-205.91869,-3275.7193,12.161314,-3.7424253,67.068933,0.045476655,-1.3719726,-0.66660674,-3.3993799e-13,0.063494247,-0.0060092002,-0.26179939,1.2772142e-14,-0.00041910539,1,-0.26179939,6.7987598e-15,-0.00030046001,1,0,0,0.062802991,0.0016007614,0.20670808,67.694177,3275.7193,59.5,0,1.0821041,0,0,nan,nan,2024.8798,-87.289068,-12.038535,-72.416128,7.0969659e-12,40.70082,32.110491,0,0,0,0,0,0
31.92,312.32094,-206.06895,-3273.0304,12.191158,-3.7733324,67.392225,0.045711585,-1.3693693,-0.66684642,-1.6765359e-13,0.065555124,-0.0020790025,-0.26179939,6.5315169e-15,-0.00023721138,1,-0.26179939,3.3530718e-15,-0.00010395013,1,0,0,0.06542947,0.0016885289,0.20769701,68.020263,3273.0304,59.5,0,1.0821041,0,0,nan,nan,2045.004,-87.477287,-12.638462,-92.195235,3.6649062e-12,-8.3762095,33.435887,0,0,0,0,0,0
31.96,312.80932,-206.22059,-3270.3286,12.231186,-3.8115451,67.712659,0.045182739,-1.3668004,-0.66630649,-7.9711877e-14,0.061907375,0.0018365459,-0.26179939,3.2464487e-15,-4.3674944e-05,1,-0.26179939,1.5942375e-15,9.1827294e-05,1,0,0,0.067841063,0.001618498,0.20868237,68.345214,3270.3286,59.5,0,1.0821041,0,0,nan,nan,2065.1674,-87.706715,-12.087385,-110.7821,1.8392739e-12,-54.30513,31.732141,0,0,0,0,0,0
32,313.29948,-206.37387,-3267.614,12.280792,-3.8557156,68.030405,0.043999505,-1.3644836,-0.66509788,-3.6177964e-14,0.053150701,0.0053884641,-0.26179939,1.5596526e-15,0.00014384479,1,-0.26179939,7.2355929e-16,0.00026942321,1,0,0,0.069840711,0.0014087748,0.20966417,68.669027,3267.614,59.5,0,1.0821041,0,0,nan,nan,2085.3689,-88.027682,-10.472787,-126.68537,8.9206536e-13,-93.229848,27.25906,0,0,0,0,0,0
32.04,313.79178,-206.52901,-3264.8868,12.338697,-3.9041317,68.345793,0.042313956,-1.3626043,-0.66337544,-1.5414613e-14,0.040257699,0.0082746529,-0.26179939,7.1820283e-16,0.00030886537,1,-0.26179939,3.0829225e-16,0.00041373265,1,0,0,0.071273807,0.0010891093,0.21064256,68.991758,3264.8868,59.5,0,1.0821041,0,0,nan,nan,2105.611,-88.481977,-7.9903775,-139.05272,4.1464864e-13,-122.74789,20.553813,0,0,0,0,0,0
32.08,314.28654,-206.68613,-3262.147,12.402906,-3.9547674,68.659328,0.040302558,-1.361302,-0.66131934,-5.9697683e-15,0.024556953,0.010270865,-0.26179939,3.1273024e-16,0.00043770879,1,-0.26179939,1.1939537e-16,0.00051354327,1,0,0,0.072041654,0.00069747739,0.21161793,69.313531,3262.147,59.5,0,1.0821041,0,0,nan,nan,2125.9006,-89.098831,-4.9264605,-146.44535,1.8221216e-13,-139.45882,12.383123,0,0,0,0,0,0
32.12,314.78393,-206.84529,-3259.3947,12.470814,-4.0054174,68.971661,0.03814911,-1.3606573,-0.65911758,-1.9423121e-15,0.0076434887,0.011252154,-0.26179939,1.2560787e-16,0.00052086334,1,-0.26179939,3.8846243e-17,0.00056260772,1,0,0,0.07211277,0.00027587969,0.21259085,69.634533,3259.3947,59.5,0,1.0821041,0,0,nan,nan,2146.2483,-89.891505,-1.6184452,-148.46736,7.3835114e-14,-142.36274,3.6367702,0,0,0,0,0,0
32.16,315.28408,-207.00644,-3256.6299,12.539605,-4.054009,69.283479,0.036031043,-1.3606857,-0.65695185,-3.8578514e-16,-0.0088429601,0.011201613,-0.26179939,4.4059448e-17,0.00055382674,1,-0.26179939,7.7157027e-18,0.00056008066,1,0,0,0.0715213,-0.00013408136,0.21356194,69.954965,3256.6299,59.5,0,1.0821041,0,0,nan,nan,2166.6662,-90.856731,1.5870579,-145.23481,2.6112366e-14,-131.77476,-4.7795001,0,0,0,0,0,0
